N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,omitted_layers,order_success,readout_bitflip_probability,replicate,runtime_seconds,seed,shots
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,21,5.687493830919266e-05,2026181222,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,22,5.4582953453063965e-05,2026181223,8
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,23,5.608296487480402e-05,2026181224,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,24,5.425000563263893e-05,2026181225,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,0,True,0.01,25,5.566701292991638e-05,2026181226,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,26,5.8208941482007504e-05,2026181227,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,0,True,0.01,27,5.683302879333496e-05,2026181228,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,0,True,0.01,28,5.6458055041730404e-05,2026181229,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,29,6.075005512684584e-05,2026181230,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,0,True,0.01,30,5.195802077651024e-05,2026181231,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,31,5.412509199231863e-05,2026181232,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,32,5.137501284480095e-05,2026181233,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,0,True,0.01,33,5.0875009037554264e-05,2026181234,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,34,5.508400499820709e-05,2026181235,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,35,5.466595757752657e-05,2026181236,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,36,5.650008097290993e-05,2026181237,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",35:2,0,True,0.01,37,4.816707223653793e-05,2026181238,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,38,6.079103332012892e-05,2026181239,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,39,5.937507376074791e-05,2026181240,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,40,5.225010681897402e-05,2026181241,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,41,5.63750509172678e-05,2026181242,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,42,5.6541990488767624e-05,2026181243,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,43,6.162503268569708e-05,2026181244,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,44,6.0999998822808266e-05,2026181245,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,45,5.6292046792805195e-05,2026181246,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,46,6.383308209478855e-05,2026181247,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,47,6.191700231283903e-05,2026181248,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,0,True,0.01,48,5.6666904129087925e-05,2026181249,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,49,5.816691555082798e-05,2026181250,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,50,5.849997978657484e-05,2026181251,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,51,5.429098382592201e-05,2026181252,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,0,True,0.01,52,4.9083027988672256e-05,2026181253,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,53,6.020802538841963e-05,2026181254,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,54,5.8416975662112236e-05,2026181255,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,55,5.920801777392626e-05,2026181256,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,56,5.9959013015031815e-05,2026181257,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,57,6.016704719513655e-05,2026181258,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,58,6.258394569158554e-05,2026181259,8
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,59,6.212503649294376e-05,2026181260,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,60,5.466700531542301e-05,2026181261,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,0,True,0.01,61,5.237490404397249e-05,2026181262,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,62,5.63750509172678e-05,2026181263,8
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",35:2,0,True,0.01,63,5.283299833536148e-05,2026181264,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,1,True,0.01,0,5.904096178710461e-05,2026181201,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,1,5.870801396667957e-05,2026181202,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,2,5.604198668152094e-05,2026181203,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,3,5.908310413360596e-05,2026181204,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,4,5.758402403444052e-05,2026181205,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,5,5.808298010379076e-05,2026181206,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,6,5.9875077567994595e-05,2026181207,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,7,6.0542020946741104e-05,2026181208,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,8,5.6042103096842766e-05,2026181209,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,9,5.849997978657484e-05,2026181210,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,10,6.208301056176424e-05,2026181211,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,11,6.041605956852436e-05,2026181212,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,12,5.791592411696911e-05,2026181213,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,13,5.925004370510578e-05,2026181214,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,14,6.262504030019045e-05,2026181215,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,15,5.283299833536148e-05,2026181216,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,1,True,0.01,16,5.183299072086811e-05,2026181217,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,17,5.512498319149017e-05,2026181218,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,1,True,0.01,18,5.6666089221835136e-05,2026181219,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,19,5.949998740106821e-05,2026181220,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,1,True,0.01,20,5.916692316532135e-05,2026181221,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,21,6.137497257441282e-05,2026181222,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,22,5.8916048146784306e-05,2026181223,8
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,23,6.0415943153202534e-05,2026181224,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,24,5.891697946935892e-05,2026181225,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,1,True,0.01,25,5.070806946605444e-05,2026181226,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,26,5.262496415525675e-05,2026181227,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,1,True,0.01,27,5.1625072956085205e-05,2026181228,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,1,True,0.01,28,5.149992648512125e-05,2026181229,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,29,5.579204298555851e-05,2026181230,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,1,True,0.01,30,5.17088919878006e-05,2026181231,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,31,5.416700150817633e-05,2026181232,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,32,5.0958944484591484e-05,2026181233,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,1,True,0.01,33,5.083298310637474e-05,2026181234,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,34,5.466700531542301e-05,2026181235,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,35,5.4333009757101536e-05,2026181236,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,36,5.63750509172678e-05,2026181237,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",35:2,1,True,0.01,37,4.804099444299936e-05,2026181238,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,38,5.52500132471323e-05,2026181239,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,39,5.416700150817633e-05,2026181240,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,40,5.237502045929432e-05,2026181241,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,41,5.5875047110021114e-05,2026181242,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,42,5.6333024986088276e-05,2026181243,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,43,5.6458055041730404e-05,2026181244,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,44,5.579192657023668e-05,2026181245,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,45,5.133403465151787e-05,2026181246,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,46,5.5916025303304195e-05,2026181247,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,47,5.6541990488767624e-05,2026181248,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,48,5.625002086162567e-05,2026181249,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,49,6.033293902873993e-05,2026181250,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,50,6.824999582022429e-05,2026181251,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,51,8.179200813174248e-05,2026181252,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,1,True,0.01,52,5.591695662587881e-05,2026181253,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,53,5.974993109703064e-05,2026181254,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,54,5.508295726031065e-05,2026181255,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,55,5.5208103731274605e-05,2026181256,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,56,5.645898636430502e-05,2026181257,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,57,5.6582968682050705e-05,2026181258,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,58,5.866598803550005e-05,2026181259,8
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,59,6.933393888175488e-05,2026181260,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,60,5.554105155169964e-05,2026181261,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,61,5.8582983911037445e-05,2026181262,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,62,5.7124998420476913e-05,2026181263,8
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",35:2,1,True,0.01,63,5.325011443346739e-05,2026181264,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,2,True,0.01,0,6.237498018890619e-05,2026181201,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,1,5.479203537106514e-05,2026181202,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,2,5.224999040365219e-05,2026181203,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,3,5.500006955116987e-05,2026181204,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,4,5.362497176975012e-05,2026181205,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,5,5.416607018560171e-05,2026181206,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,6,6.11250288784504e-05,2026181207,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,7,6.079196464270353e-05,2026181208,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,8,5.683302879333496e-05,2026181209,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,9,5.425000563263893e-05,2026181210,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,10,5.7999975979328156e-05,2026181211,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,11,5.5958982557058334e-05,2026181212,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,12,5.845795385539532e-05,2026181213,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,13,6.004201713949442e-05,2026181214,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,14,6.358395330607891e-05,2026181215,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,15,5.862500984221697e-05,2026181216,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,2,True,0.01,16,5.266699008643627e-05,2026181217,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,17,5.558400880545378e-05,2026181218,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,2,True,0.01,18,5.2208080887794495e-05,2026181219,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,19,5.491694901138544e-05,2026181220,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,2,True,0.01,20,5.454209167510271e-05,2026181221,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,21,5.708297248929739e-05,2026181222,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,22,5.4750009439885616e-05,2026181223,8
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,23,5.6541990488767624e-05,2026181224,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,24,5.462497938424349e-05,2026181225,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,2,True,0.01,25,5.133403465151787e-05,2026181226,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,26,5.8125006034970284e-05,2026181227,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,2,True,0.01,27,5.741603672504425e-05,2026181228,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,2,True,0.01,28,5.6875054724514484e-05,2026181229,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,29,6.11250288784504e-05,2026181230,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,2,True,0.01,30,5.725002847611904e-05,2026181231,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,31,5.941605195403099e-05,2026181232,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,32,5.6750024668872356e-05,2026181233,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,2,True,0.01,33,5.604198668152094e-05,2026181234,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,34,6.0125021263957024e-05,2026181235,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,35,5.966704338788986e-05,2026181236,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,36,5.695805884897709e-05,2026181237,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",35:2,2,True,0.01,37,4.841596819460392e-05,2026181238,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,38,5.5750017054378986e-05,2026181239,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,39,5.479203537106514e-05,2026181240,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,40,5.2916002459824085e-05,2026181241,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,41,5.6750024668872356e-05,2026181242,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,42,5.629099905490875e-05,2026181243,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,43,5.687493830919266e-05,2026181244,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,44,5.633395630866289e-05,2026181245,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,45,5.2332994528114796e-05,2026181246,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,46,6.266694981604815e-05,2026181247,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,47,6.283295806497335e-05,2026181248,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,48,5.679205060005188e-05,2026181249,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,49,5.8416975662112236e-05,2026181250,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,50,6.383296567946672e-05,2026181251,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,51,5.9249927289783955e-05,2026181252,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,2,True,0.01,52,5.420797970145941e-05,2026181253,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,53,6.016704719513655e-05,2026181254,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,54,5.795795004814863e-05,2026181255,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,55,5.720800254493952e-05,2026181256,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,56,5.4582953453063965e-05,2026181257,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,57,5.554093513637781e-05,2026181258,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,58,5.729193799197674e-05,2026181259,8
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,59,5.679193418473005e-05,2026181260,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,60,5.504197906702757e-05,2026181261,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,61,5.3459079936146736e-05,2026181262,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,62,5.679193418473005e-05,2026181263,8
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",35:2,2,True,0.01,63,4.837499000132084e-05,2026181264,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,3,True,0.01,0,5.4875039495527744e-05,2026181201,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,3,True,0.01,1,5.425000563263893e-05,2026181202,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.01,2,5.179201252758503e-05,2026181203,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.01,3,5.479203537106514e-05,2026181204,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,3,True,0.01,4,5.341600626707077e-05,2026181205,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,5,5.3666066378355026e-05,2026181206,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,6,6.0582999140024185e-05,2026181207,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,7,6.058404687792063e-05,2026181208,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,8,5.64999645575881e-05,2026181209,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,3,True,0.01,9,5.3625088185071945e-05,2026181210,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,10,5.75000885874033e-05,2026181211,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,11,5.5999960750341415e-05,2026181212,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.01,12,5.833408795297146e-05,2026181213,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,3,True,0.01,13,5.9582991525530815e-05,2026181214,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,3,True,0.01,14,6.316590588539839e-05,2026181215,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,3,True,0.01,15,5.8040954172611237e-05,2026181216,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,3,True,0.01,16,5.6833960115909576e-05,2026181217,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,17,5.99580816924572e-05,2026181218,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,3,True,0.01,18,5.691696424037218e-05,2026181219,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,3,True,0.01,19,5.983305163681507e-05,2026181220,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,3,True,0.01,20,5.904200952500105e-05,2026181221,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,21,5.6833960115909576e-05,2026181222,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,22,5.425000563263893e-05,2026181223,8
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,23,5.5875047110021114e-05,2026181224,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,24,5.408399738371372e-05,2026181225,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,3,True,0.01,25,5.095801316201687e-05,2026181226,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,3,True,0.01,26,5.3333002142608166e-05,2026181227,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,3,True,0.01,27,5.437503568828106e-05,2026181228,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,3,True,0.01,28,5.1458016969263554e-05,2026181229,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,3,True,0.01,29,5.629099905490875e-05,2026181230,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,3,True,0.01,30,5.337491165846586e-05,2026181231,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,31,5.587493069469929e-05,2026181232,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.01,32,5.2459072321653366e-05,2026181233,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,3,True,0.01,33,5.183403845876455e-05,2026181234,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,34,5.4875039495527744e-05,2026181235,8
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.01,35,5.462497938424349e-05,2026181236,8
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,3,True,0.01,36,5.666702054440975e-05,2026181237,8
