N,absolute_change_near_cf_boundary,approximate_factor_acceptance_mass,approximate_mass_near_cf_boundary,approximate_order_acceptance_mass,base,cf_boundary_fraction,clean_distribution_tv,compiled_cx,compiled_cx_saving,compiled_depth,compiled_depth_saving,controlled_phase,controlled_phase_saving,cutoff,distribution_certified,distribution_m_shot_bound,distribution_tv,exact_controlled_phase,exact_factor_acceptance_mass,exact_mass_near_cf_boundary,exact_order_acceptance_mass,fraction_change_near_cf_boundary,hellinger_affinity,hellinger_certified,hellinger_product_bound,instance_id,known_factors_used,known_order_used_by_decoder,loss_budget,omitted_layers,order_dependent_approximate_mean_valid_phase_distance,order_dependent_exact_mean_valid_phase_distance,phase_modulus,phase_qubits,readout_bitflip_probability,shots,state_certified,state_m_shot_bound,state_norm_error,state_trace_distance,worst_case_certified,worst_case_m_shot_bound
39,6.277927625385096e-17,0.8187521591015754,0.7770012127783263,0.8187521591015754,2,0.44970703125,2.990727752967125e-17,148,2,92,0,65,1,10,True,2.6926203305324865e-16,3.365775413165608e-17,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.93261237823954,1.0,True,0.0,39:2,False,False,0.05,1,0.0013696225549092505,0.0013696225549092505,4096,12,0.01,8,True,0.005313864825534051,0.0007669903187426925,0.0006642331031917563,True,0.02454369260617026
39,6.277927625385096e-17,0.8187521591015754,0.7770012127783263,0.8187521591015754,2,0.44970703125,2.990727752967125e-17,148,2,92,0,65,1,10,True,5.385240661064973e-16,3.365775413165608e-17,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.93261237823954,1.0,True,0.0,39:2,False,False,0.05,1,0.0013696225549092505,0.0013696225549092505,4096,12,0.01,16,True,0.010627729651068101,0.0007669903187426925,0.0006642331031917563,True,0.04908738521234052
39,6.010987839035864e-17,0.8309316117416881,0.7941301538804348,0.8309316117416881,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,1.2642612600392714e-16,3.1606531500981785e-17,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.950909124408217,1.0,True,0.0,39:2,False,False,0.05,2,0.00016676448593551496,0.00016676448593551496,4096,12,0.0,4,True,0.009171858393776319,0.002869811072586426,0.0022929645984440796,False,0.06135923151542565
39,6.010987839035864e-17,0.8309316117416881,0.7941301538804348,0.8309316117416881,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,2.528522520078543e-16,3.1606531500981785e-17,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.950909124408217,1.0,True,0.0,39:2,False,False,0.05,2,0.00016676448593551496,0.00016676448593551496,4096,12,0.0,8,True,0.018343716787552637,0.002869811072586426,0.0022929645984440796,False,0.1227184630308513
39,6.010987839035864e-17,0.8309316117416881,0.7941301538804348,0.8309316117416881,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,5.057045040157086e-16,3.1606531500981785e-17,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.950909124408217,1.0,True,0.0,39:2,False,False,0.05,2,0.00016676448593551496,0.00016676448593551496,4096,12,0.0,16,True,0.036687433575105274,0.002869811072586426,0.0022929645984440796,False,0.2454369260617026
39,6.379304234281635e-17,0.8187521591015754,0.7770012127783263,0.8187521591015754,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,1.365026417027011e-16,3.412566042567528e-17,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.9346785021458528,1.0,True,0.0,39:2,False,False,0.05,2,0.0013696225549092505,0.0013696225549092505,4096,12,0.01,4,True,0.009171858393776319,0.002869811072586426,0.0022929645984440796,False,0.06135923151542565
39,6.379304234281635e-17,0.8187521591015754,0.7770012127783263,0.8187521591015754,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,2.730052834054022e-16,3.412566042567528e-17,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.9346785021458528,1.0,True,0.0,39:2,False,False,0.05,2,0.0013696225549092505,0.0013696225549092505,4096,12,0.01,8,True,0.018343716787552637,0.002869811072586426,0.0022929645984440796,False,0.1227184630308513
39,6.379304234281635e-17,0.8187521591015754,0.7770012127783263,0.8187521591015754,2,0.44970703125,3.1606531500981785e-17,144,6,92,0,63,3,9,True,5.460105668108044e-16,3.412566042567528e-17,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.9346785021458528,1.0,True,0.0,39:2,False,False,0.05,2,0.0013696225549092505,0.0013696225549092505,4096,12,0.01,16,True,0.036687433575105274,0.002869811072586426,0.0022929645984440796,False,0.2454369260617026
39,1.4693779312057987e-05,0.8309315764999443,0.794130329150132,0.8309315764999443,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,3.472893658205308e-05,8.68223414551327e-06,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.8461980560413308,0.999999321444982,True,0.0023298985495885725,39:2,False,False,0.05,3,0.0001669585520957022,0.00016676448593551496,4096,12,0.0,4,True,0.024382523826479065,0.0081865879735938,0.006095630956619766,False,0.2086213871524472
39,1.4693779312057987e-05,0.8309315764999443,0.794130329150132,0.8309315764999443,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,6.945787316410616e-05,8.68223414551327e-06,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.8461980560413308,0.999999321444982,True,0.0032949696561559265,39:2,False,False,0.05,3,0.0001669585520957022,0.00016676448593551496,4096,12,0.0,8,True,0.04876504765295813,0.0081865879735938,0.006095630956619766,False,0.4172427743048944
39,1.4693779312057987e-05,0.8309315764999443,0.794130329150132,0.8309315764999443,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,0.00013891574632821232,8.68223414551327e-06,66,0.8309316117416881,0.7941301538804348,0.8309316117416881,0.8461980560413308,0.999999321444982,True,0.004659778127686276,39:2,False,False,0.05,3,0.0001669585520957022,0.00016676448593551496,4096,12,0.0,16,False,0.09753009530591626,0.0081865879735938,0.006095630956619766,False,0.8344855486097889
39,1.3520667366264884e-05,0.8187521059094937,0.7770014492283355,0.8187521059094937,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,3.217161767390297e-05,8.042904418475743e-06,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.8405338832080304,0.9999999961187938,True,0.00017620910736442283,39:2,False,False,0.05,3,0.0013698053251465108,0.0013696225549092505,4096,12,0.01,4,True,0.024382523826479065,0.0081865879735938,0.006095630956619766,False,0.2086213871524472
39,1.3520667366264884e-05,0.8187521059094937,0.7770014492283355,0.8187521059094937,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,6.434323534780594e-05,8.042904418475743e-06,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.8405338832080304,0.9999999961187938,True,0.0002491973076663449,39:2,False,False,0.05,3,0.0013698053251465108,0.0013696225549092505,4096,12,0.01,8,True,0.04876504765295813,0.0081865879735938,0.006095630956619766,False,0.4172427743048944
39,1.3520667366264884e-05,0.8187521059094937,0.7770014492283355,0.8187521059094937,2,0.44970703125,8.68223414551327e-06,138,12,92,0,60,6,8,True,0.0001286864706956119,8.042904418475743e-06,66,0.8187521591015755,0.7770012127783266,0.8187521591015755,0.8405338832080304,0.9999999961187938,True,0.00035241820669558113,39:2,False,False,0.05,3,0.0013698053251465108,0.0013696225549092505,4096,12,0.01,16,False,0.09753009530591626,0.0081865879735938,0.006095630956619766,False,0.8344855486097889
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0,0.0,4096,12,0.0,4,True,0.0,0.0,0.0,True,0.0
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0,0.0,4096,12,0.0,8,True,0.0,0.0,0.0,True,0.0
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0,0.0,4096,12,0.0,16,True,0.0,0.0,0.0,True,0.0
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,4,True,0.0,0.0,0.0,True,0.0
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,8,True,0.0,0.0,0.0,True,0.0
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,0,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,16,True,0.0,0.0,0.0,True,0.0
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0,0.0,4096,12,0.0,4,True,0.0,0.0,0.0,True,0.01227184630308513
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0,0.0,4096,12,0.0,8,True,0.0,0.0,0.0,True,0.02454369260617026
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0,0.0,4096,12,0.0,16,True,0.0,0.0,0.0,True,0.04908738521234052
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,4,True,0.0,0.0,0.0,True,0.01227184630308513
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,8,True,0.0,0.0,0.0,True,0.02454369260617026
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,148,2,92,0,65,1,10,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,1,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,16,True,0.0,0.0,0.0,True,0.04908738521234052
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0,0.0,4096,12,0.0,4,True,0.0,0.0,0.0,False,0.06135923151542565
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0,0.0,4096,12,0.0,8,True,0.0,0.0,0.0,False,0.1227184630308513
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0,0.0,4096,12,0.0,16,True,0.0,0.0,0.0,False,0.2454369260617026
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,4,True,0.0,0.0,0.0,False,0.06135923151542565
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,8,True,0.0,0.0,0.0,False,0.1227184630308513
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,144,6,92,0,63,3,9,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,2,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,16,True,0.0,0.0,0.0,False,0.2454369260617026
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0,0.0,4096,12,0.0,4,True,0.0,0.0,0.0,False,0.2086213871524472
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0,0.0,4096,12,0.0,8,True,0.0,0.0,0.0,False,0.4172427743048944
51,0.0,0.875,0.75,0.875,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.875,0.75,0.875,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0,0.0,4096,12,0.0,16,True,0.0,0.0,0.0,False,0.8344855486097889
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,4,True,0.0,0.0,0.0,False,0.2086213871524472
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,8,True,0.0,0.0,0.0,False,0.4172427743048944
51,0.0,0.8747928300138906,0.7395422461029543,0.8747928300138906,2,0.6337890625,0.0,138,12,92,0,60,6,8,True,0.0,0.0,66,0.8747928300138906,0.7395422461029543,0.8747928300138906,0.0,1.0,True,0.0,51:2,False,False,0.05,3,0.0012351074218749998,0.0012351074218749998,4096,12,0.01,16,True,0.0,0.0,0.0,False,0.8344855486097889
55,0.0,0.7919194030097714,0.8812796870593874,0.7919194030097714,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.0,0.9999999999999999,True,2.9802322387695312e-08,55:2,False,False,0.05,0,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,4,True,0.0,0.0,0.0,True,0.0
55,0.0,0.7919194030097714,0.8812796870593874,0.7919194030097714,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.0,0.9999999999999999,True,4.2146848510894035e-08,55:2,False,False,0.05,0,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,8,True,0.0,0.0,0.0,True,0.0
55,0.0,0.7919194030097714,0.8812796870593874,0.7919194030097714,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.0,0.9999999999999999,True,5.960464477539063e-08,55:2,False,False,0.05,0,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,16,True,0.0,0.0,0.0,True,0.0
55,0.0,0.7626881738973452,0.87190662663386,0.7626881738973452,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.0,1.0,True,0.0,55:2,False,False,0.05,0,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,4,True,0.0,0.0,0.0,True,0.0
55,0.0,0.7626881738973452,0.87190662663386,0.7626881738973452,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.0,1.0,True,0.0,55:2,False,False,0.05,0,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,8,True,0.0,0.0,0.0,True,0.0
55,0.0,0.7626881738973452,0.87190662663386,0.7626881738973452,2,0.67578125,0.0,150,0,92,0,66,0,11,True,0.0,0.0,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.0,1.0,True,0.0,55:2,False,False,0.05,0,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,16,True,0.0,0.0,0.0,True,0.0
55,5.056180537155294e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,1.0266208727311571e-16,2.5665521818278927e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9850141705582416,1.0,True,0.0,55:2,False,False,0.05,1,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,4,True,0.002656932419452769,0.0007669903187427163,0.0006642331048631922,True,0.01227184630308513
55,5.056180537155294e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,2.0532417454623142e-16,2.5665521818278927e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9850141705582416,1.0,True,0.0,55:2,False,False,0.05,1,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,8,True,0.005313864838905538,0.0007669903187427163,0.0006642331048631922,True,0.02454369260617026
55,5.056180537155294e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,4.1064834909246284e-16,2.5665521818278927e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9850141705582416,1.0,True,0.0,55:2,False,False,0.05,1,0.00015673214158950198,0.00015673214158950198,4096,12,0.0,16,True,0.010627729677811075,0.0007669903187427163,0.0006642331048631922,True,0.04908738521234052
55,7.653728830896774e-17,0.7626881738973452,0.8719066266338599,0.7626881738973452,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,1.8736432320736168e-16,4.684108080184042e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8169889229579917,1.0,True,0.0,55:2,False,False,0.05,1,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,4,True,0.002656932419452769,0.0007669903187427163,0.0006642331048631922,True,0.01227184630308513
55,7.653728830896774e-17,0.7626881738973452,0.8719066266338599,0.7626881738973452,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,3.7472864641472335e-16,4.684108080184042e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8169889229579917,1.0,True,0.0,55:2,False,False,0.05,1,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,8,True,0.005313864838905538,0.0007669903187427163,0.0006642331048631922,True,0.02454369260617026
55,7.653728830896774e-17,0.7626881738973452,0.8719066266338599,0.7626881738973452,2,0.67578125,2.5665521818278927e-17,148,2,92,0,65,1,10,True,7.494572928294467e-16,4.684108080184042e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8169889229579917,1.0,True,0.0,55:2,False,False,0.05,1,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,16,True,0.010627729677811075,0.0007669903187427163,0.0006642331048631922,True,0.04908738521234052
55,9.918276709337066e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,2.3106783515389456e-16,5.776695878847364e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.8584731581296331,1.0,True,0.0,55:2,False,False,0.05,2,0.000156732141589502,0.00015673214158950198,4096,12,0.0,4,True,0.009075140860311196,0.0029705368867122875,0.002268785215077799,False,0.06135923151542565
55,9.918276709337066e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,4.621356703077891e-16,5.776695878847364e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.8584731581296331,1.0,True,0.0,55:2,False,False,0.05,2,0.000156732141589502,0.00015673214158950198,4096,12,0.0,8,True,0.018150281720622392,0.0029705368867122875,0.002268785215077799,False,0.1227184630308513
55,9.918276709337066e-17,0.7919194030097714,0.8812796870593875,0.7919194030097714,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,9.242713406155782e-16,5.776695878847364e-17,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.8584731581296331,1.0,True,0.0,55:2,False,False,0.05,2,0.000156732141589502,0.00015673214158950198,4096,12,0.0,16,True,0.036300563441244785,0.0029705368867122875,0.002268785215077799,False,0.2454369260617026
55,1.22692484181769e-16,0.7626881738973452,0.8719066266338598,0.7626881738973452,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,2.8171786430085995e-16,7.042946607521499e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8710309123367471,1.0,True,0.0,55:2,False,False,0.05,2,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,4,True,0.009075140860311196,0.0029705368867122875,0.002268785215077799,False,0.06135923151542565
55,1.22692484181769e-16,0.7626881738973452,0.8719066266338598,0.7626881738973452,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,5.634357286017199e-16,7.042946607521499e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8710309123367471,1.0,True,0.0,55:2,False,False,0.05,2,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,8,True,0.018150281720622392,0.0029705368867122875,0.002268785215077799,False,0.1227184630308513
55,1.22692484181769e-16,0.7626881738973452,0.8719066266338598,0.7626881738973452,2,0.67578125,3.4935185695233973e-17,144,6,92,0,63,3,9,True,1.1268714572034398e-15,7.042946607521499e-17,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.8710309123367471,1.0,True,0.0,55:2,False,False,0.05,2,0.0009902053142212932,0.0009902053142212932,4096,12,0.01,16,True,0.036300563441244785,0.0029705368867122875,0.002268785215077799,False,0.2454369260617026
55,1.5611598856846108e-05,0.7919192423227588,0.8812797607572944,0.7919192423227588,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,3.362529554826136e-05,8.40632388706534e-06,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9285627740841271,0.9999996846923396,True,0.0015882249524648427,55:2,False,False,0.05,3,0.00015684796981562115,0.00015673214158950198,4096,12,0.0,4,True,0.0244939019851041,0.00873678458790268,0.006123475496276025,False,0.2086213871524472
55,1.5611598856846108e-05,0.7919192423227588,0.8812797607572944,0.7919192423227588,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,6.725059109652272e-05,8.40632388706534e-06,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9285627740841271,0.9999996846923396,True,0.002246087851482161,55:2,False,False,0.05,3,0.00015684796981562115,0.00015673214158950198,4096,12,0.0,8,True,0.0489878039702082,0.00873678458790268,0.006123475496276025,False,0.4172427743048944
55,1.5611598856846108e-05,0.7919192423227588,0.8812797607572944,0.7919192423227588,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,0.00013450118219304543,8.40632388706534e-06,66,0.7919194030097714,0.8812796870593874,0.7919194030097714,0.9285627740841271,0.9999996846923396,True,0.0031764438956094904,55:2,False,False,0.05,3,0.00015684796981562115,0.00015673214158950198,4096,12,0.0,16,False,0.0979756079404164,0.00873678458790268,0.006123475496276025,False,0.8344855486097889
55,1.4411459908545868e-05,0.7626879475029053,0.8719067236061113,0.7626879475029053,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,3.107261833124709e-05,7.768154582811772e-06,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.9275986822168436,0.9999999975662482,True,0.0001395349917921329,55:2,False,False,0.05,3,0.0009903133132333343,0.0009902053142212932,4096,12,0.01,4,True,0.0244939019851041,0.00873678458790268,0.006123475496276025,False,0.2086213871524472
55,1.4411459908545868e-05,0.7626879475029053,0.8719067236061113,0.7626879475029053,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,6.214523666249418e-05,7.768154582811772e-06,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.9275986822168436,0.9999999975662482,True,0.0001973322766928208,55:2,False,False,0.05,3,0.0009903133132333343,0.0009902053142212932,4096,12,0.01,8,True,0.0489878039702082,0.00873678458790268,0.006123475496276025,False,0.4172427743048944
55,1.4411459908545868e-05,0.7626879475029053,0.8719067236061113,0.7626879475029053,2,0.67578125,8.40632388700654e-06,138,12,92,0,60,6,8,True,0.00012429047332498835,7.768154582811772e-06,66,0.7626881738973452,0.87190662663386,0.7626881738973452,0.9275986822168436,0.9999999975662482,True,0.0002790699792081401,55:2,False,False,0.05,3,0.0009903133132333343,0.0009902053142212932,4096,12,0.01,16,False,0.0979756079404164,0.00873678458790268,0.006123475496276025,False,0.8344855486097889
65,0.0,0.8327868867313393,0.7864968328210931,0.8327868867313393,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8327868867313393,0.7864968328210931,0.8327868867313393,0.0,1.0,True,0.0,65:3,False,False,0.05,0,5.026281597696116e-05,5.026281597696116e-05,16384,14,0.0,4,True,0.0,0.0,0.0,True,0.0
65,0.0,0.8327868867313393,0.7864968328210931,0.8327868867313393,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8327868867313393,0.7864968328210931,0.8327868867313393,0.0,1.0,True,0.0,65:3,False,False,0.05,0,5.026281597696116e-05,5.026281597696116e-05,16384,14,0.0,8,True,0.0,0.0,0.0,True,0.0
65,0.0,0.8327868867313393,0.7864968328210931,0.8327868867313393,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8327868867313393,0.7864968328210931,0.8327868867313393,0.0,1.0,True,0.0,65:3,False,False,0.05,0,5.026281597696116e-05,5.026281597696116e-05,16384,14,0.0,16,True,0.0,0.0,0.0,True,0.0
65,0.0,0.8300815445159851,0.7550925720980792,0.8300815445159851,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8300815445159851,0.7550925720980792,0.8300815445159851,0.0,1.0,True,0.0,65:3,False,False,0.05,0,0.001264904664549002,0.001264904664549002,16384,14,0.01,4,True,0.0,0.0,0.0,True,0.0
65,0.0,0.8300815445159851,0.7550925720980792,0.8300815445159851,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8300815445159851,0.7550925720980792,0.8300815445159851,0.0,1.0,True,0.0,65:3,False,False,0.05,0,0.001264904664549002,0.001264904664549002,16384,14,0.01,8,True,0.0,0.0,0.0,True,0.0
65,0.0,0.8300815445159851,0.7550925720980792,0.8300815445159851,3,0.3189697265625,0.0,203,0,108,0,91,0,13,True,0.0,0.0,91,0.8300815445159851,0.7550925720980792,0.8300815445159851,0.0,1.0,True,0.0,65:3,False,False,0.05,0,0.001264904664549002,0.001264904664549002,16384,14,0.01,16,True,0.0,0.0,0.0,True,0.0
