M,N,cutoff,model,observed_value,proof_step,slack_factor,theoretical_bound
16,119,1,A_uniform_hard_box,0.7448187874755877,prepared_state_restriction,2.6852169059518407,1.9999999999999991
16,119,1,A_uniform_hard_box,0.14854418341487696,measurement_data_processing,5.0141228714108825,0.7448187874755877
16,119,1,A_uniform_hard_box,0.5899405870577021,sample_union_vs_hellinger,1.6950859492265955,1.0
16,119,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.5899405870577021
16,119,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,119,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,119,2,A_uniform_hard_box,0.25556851576392475,prepared_state_restriction,2.994761942574995,0.7653668647301796
16,119,2,A_uniform_hard_box,0.014940816768804255,measurement_data_processing,17.10539120575658,0.25556851576392475
16,119,2,A_uniform_hard_box,0.11550192379988312,sample_union_vs_hellinger,0.9054889645200491,0.10458571738162979
16,119,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.11550192379988312
16,119,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,119,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,119,3,A_uniform_hard_box,4.712160915387242e-08,prepared_state_restriction,0.0,0.0
16,119,3,A_uniform_hard_box,0.0,measurement_data_processing,,4.712160915387242e-08
16,119,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,119,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,119,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,119,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,119,0,B_exact_finite_discrete_gaussian,0.982591049881331,prepared_state_restriction,2.035434782600088,1.999999999999999
16,119,0,B_exact_finite_discrete_gaussian,0.11852729907895765,measurement_data_processing,8.289997810772455,0.982591049881331
16,119,0,B_exact_finite_discrete_gaussian,0.37310069281272,sample_union_vs_hellinger,2.22377258883615,0.8296910935527035
16,119,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.37310069281272
16,119,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,119,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,119,1,B_exact_finite_discrete_gaussian,0.7014740441870475,prepared_state_restriction,2.85113899305831,1.9999999999999991
16,119,1,B_exact_finite_discrete_gaussian,0.02059863028797962,measurement_data_processing,34.05440237433624,0.7014740441870475
16,119,1,B_exact_finite_discrete_gaussian,0.07699714550095126,sample_union_vs_hellinger,1.8726721760623704,0.14419041201585733
16,119,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.07699714550095126
16,119,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,119,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,119,2,B_exact_finite_discrete_gaussian,0.23693309852302194,prepared_state_restriction,3.230307920257969,0.7653668647301796
16,119,2,B_exact_finite_discrete_gaussian,0.0014420655085794105,measurement_data_processing,164.30120345671847,0.23693309852302194
16,119,2,B_exact_finite_discrete_gaussian,0.005889897215123007,sample_union_vs_hellinger,1.7138598843689765,0.010094458560055874
16,119,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.005889897215123007
16,119,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,119,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,119,3,B_exact_finite_discrete_gaussian,5.3726900748371916e-08,prepared_state_restriction,0.0,0.0
16,119,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,5.3726900748371916e-08
16,119,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
16,119,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,133,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,133,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,133,0,A_uniform_hard_box,0.9939657893767704,prepared_state_restriction,2.012141686741578,1.999999999999999
16,133,0,A_uniform_hard_box,0.5461561766814909,measurement_data_processing,1.819929594893943,0.9939657893767704
16,133,0,A_uniform_hard_box,0.9887833483446585,sample_union_vs_hellinger,1.0113438921419131,1.0
16,133,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9887833483446585
16,133,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,133,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,133,1,A_uniform_hard_box,0.7003670489164501,prepared_state_restriction,2.8556454834564726,1.9999999999999991
16,133,1,A_uniform_hard_box,0.2534399017719188,measurement_data_processing,2.763444288053504,0.7003670489164501
16,133,1,A_uniform_hard_box,0.7678419078717358,sample_union_vs_hellinger,1.302351421234285,1.0
16,133,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.7678419078717358
16,133,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,133,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,133,2,A_uniform_hard_box,0.23722462684796852,prepared_state_restriction,3.2263381542620553,0.7653668647301796
16,133,2,A_uniform_hard_box,0.03291783552730526,measurement_data_processing,7.206568203768783,0.23722462684796852
16,133,2,A_uniform_hard_box,0.20808993309434293,sample_union_vs_hellinger,1.1073329942716057,0.23042484869113683
16,133,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.20808993309434293
16,133,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,133,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,133,3,A_uniform_hard_box,3.650024149988857e-08,prepared_state_restriction,0.0,0.0
16,133,3,A_uniform_hard_box,0.0,measurement_data_processing,,3.650024149988857e-08
16,133,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,133,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,133,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,133,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,133,0,B_exact_finite_discrete_gaussian,0.9818599252531252,prepared_state_restriction,2.036950433112336,1.999999999999999
16,133,0,B_exact_finite_discrete_gaussian,0.10440444660135588,measurement_data_processing,9.404388004680769,0.9818599252531252
16,133,0,B_exact_finite_discrete_gaussian,0.33228448165580715,sample_union_vs_hellinger,2.1994139556794403,0.7308311262094912
16,133,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.33228448165580715
16,133,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,133,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,133,1,B_exact_finite_discrete_gaussian,0.7014580488882173,prepared_state_restriction,2.851204007381366,1.9999999999999991
16,133,1,B_exact_finite_discrete_gaussian,0.04868122731337596,measurement_data_processing,14.409210441074485,0.7014580488882173
16,133,1,B_exact_finite_discrete_gaussian,0.16540833361410606,sample_union_vs_hellinger,2.060165795446783,0.3407685911936317
16,133,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.16540833361410606
16,133,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,133,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,133,2,B_exact_finite_discrete_gaussian,0.2369328338002088,prepared_state_restriction,3.2303115294504408,0.7653668647301796
16,133,2,B_exact_finite_discrete_gaussian,0.008073354923329622,measurement_data_processing,29.347506216472976,0.2369328338002088
16,133,2,B_exact_finite_discrete_gaussian,0.030262410659883433,sample_union_vs_hellinger,1.8674482049185515,0.056513484463307354
16,133,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.030262410659883433
16,133,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,133,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,133,3,B_exact_finite_discrete_gaussian,5.3726900748371916e-08,prepared_state_restriction,0.0,0.0
16,133,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,5.3726900748371916e-08
16,133,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
16,133,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,161,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,161,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,161,0,A_uniform_hard_box,0.9945721399361918,prepared_state_restriction,2.010914965030402,1.999999999999999
16,161,0,A_uniform_hard_box,0.5009481765150883,measurement_data_processing,1.985379299821118,0.9945721399361918
16,161,0,A_uniform_hard_box,0.9830611375943799,sample_union_vs_hellinger,1.0172307313938487,1.0
16,161,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9830611375943799
16,161,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,161,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,161,1,A_uniform_hard_box,0.6990794188115373,prepared_state_restriction,2.86090527940313,1.9999999999999991
16,161,1,A_uniform_hard_box,0.1884359334553114,measurement_data_processing,3.709905037710484,0.6990794188115373
16,161,1,A_uniform_hard_box,0.6461995293085733,sample_union_vs_hellinger,1.5475096385012683,1.0
16,161,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.6461995293085733
16,161,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,161,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,161,2,A_uniform_hard_box,0.2372246268479697,prepared_state_restriction,3.2263381542620393,0.7653668647301796
16,161,2,A_uniform_hard_box,0.029093530915923684,measurement_data_processing,8.153861679199968,0.2372246268479697
16,161,2,A_uniform_hard_box,0.17485553703879617,sample_union_vs_hellinger,1.1647027017867886,0.2036547164114658
16,161,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.17485553703879617
16,161,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,161,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,161,3,A_uniform_hard_box,3.942476676500724e-08,prepared_state_restriction,0.0,0.0
16,161,3,A_uniform_hard_box,0.0,measurement_data_processing,,3.942476676500724e-08
16,161,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,161,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,161,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,161,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,161,0,B_exact_finite_discrete_gaussian,0.9818745393110535,prepared_state_restriction,2.0369201154796497,1.999999999999999
16,161,0,B_exact_finite_discrete_gaussian,0.09723108310196596,measurement_data_processing,10.098360606364576,0.9818745393110535
16,161,0,B_exact_finite_discrete_gaussian,0.32105893398022356,sample_union_vs_hellinger,2.119914787219988,0.6806175817137617
16,161,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.32105893398022356
16,161,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,161,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,161,1,B_exact_finite_discrete_gaussian,0.7014580488882082,prepared_state_restriction,2.8512040073814027,1.9999999999999991
16,161,1,B_exact_finite_discrete_gaussian,0.03952868810086774,measurement_data_processing,17.745543365827253,0.7014580488882082
16,161,1,B_exact_finite_discrete_gaussian,0.1558033085028959,sample_union_vs_hellinger,1.7759623936415392,0.27670081670607416
16,161,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.1558033085028959
16,161,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,161,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,161,2,B_exact_finite_discrete_gaussian,0.2369328338002088,prepared_state_restriction,3.2303115294504408,0.7653668647301796
16,161,2,B_exact_finite_discrete_gaussian,0.004706428469833617,measurement_data_processing,50.34238495684285,0.2369328338002088
16,161,2,B_exact_finite_discrete_gaussian,0.019981474279964412,sample_union_vs_hellinger,1.648777203685593,0.03294499928883532
16,161,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.019981474279964412
16,161,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,161,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,161,3,B_exact_finite_discrete_gaussian,4.9421560620597e-08,prepared_state_restriction,0.0,0.0
16,161,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,4.9421560620597e-08
16,161,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
16,161,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,55,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,55,0,A_uniform_hard_box,0.9999693448062984,sample_union_vs_hellinger,1.0000306561334713,1.0
32,55,0,A_uniform_hard_box,0.421875,distribution_bound_vs_factor_event,2.370297706207522,0.9999693448062984
32,55,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,55,1,A_uniform_hard_box,0.9737891261394712,sample_union_vs_hellinger,1.0269163755857906,1.0
32,55,1,A_uniform_hard_box,0.328125,distribution_bound_vs_factor_event,2.96773828918696,0.9737891261394712
32,55,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,55,2,A_uniform_hard_box,0.5934886700571841,sample_union_vs_hellinger,1.1649551251884727,0.691387667924407
32,55,2,A_uniform_hard_box,0.203125,distribution_bound_vs_factor_event,2.921790375666137,0.5934886700571841
32,55,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,55,3,A_uniform_hard_box,0.16264155782025452,sample_union_vs_hellinger,0.4976001476325654,0.08093046318254907
32,55,3,A_uniform_hard_box,0.046875,distribution_bound_vs_factor_event,3.4696865668320966,0.16264155782025452
32,55,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,55,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,55,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,55,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,55,0,B_exact_finite_discrete_gaussian,0.8948403101192991,sample_union_vs_hellinger,1.1175178282555032,1.0
32,55,0,B_exact_finite_discrete_gaussian,0.125,distribution_bound_vs_factor_event,7.158722480954393,0.8948403101192991
32,55,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,55,1,B_exact_finite_discrete_gaussian,0.7494889591437093,sample_union_vs_hellinger,1.3342424698857465,1.0
32,55,1,B_exact_finite_discrete_gaussian,0.140625,distribution_bound_vs_factor_event,5.329699265021933,0.7494889591437093
32,55,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,55,2,B_exact_finite_discrete_gaussian,0.24827683843650017,sample_union_vs_hellinger,1.474055834739566,0.3659739223280156
32,55,2,B_exact_finite_discrete_gaussian,0.046875,distribution_bound_vs_factor_event,5.296572553312004,0.24827683843650017
32,55,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,55,3,B_exact_finite_discrete_gaussian,0.03954781825252247,sample_union_vs_hellinger,1.0174579493711033,0.0402382420613126
32,55,3,B_exact_finite_discrete_gaussian,0.015625,distribution_bound_vs_factor_event,2.531060368161438,0.03954781825252247
32,55,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,55,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,55,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,65,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,65,0,A_uniform_hard_box,0.999596139452989,sample_union_vs_hellinger,1.0004040237162501,1.0
32,65,0,A_uniform_hard_box,0.578125,distribution_bound_vs_factor_event,1.7290311601348998,0.999596139452989
32,65,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,65,1,A_uniform_hard_box,0.8797400715995669,sample_union_vs_hellinger,1.136699386878869,1.0
32,65,1,A_uniform_hard_box,0.328125,distribution_bound_vs_factor_event,2.681112599160585,0.8797400715995669
32,65,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,65,2,A_uniform_hard_box,0.3647996809322066,sample_union_vs_hellinger,0.8003919965276244,0.2919827449539692
32,65,2,A_uniform_hard_box,0.046875,distribution_bound_vs_factor_event,7.782393193220408,0.3647996809322066
32,65,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,65,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,9.263237014467754e-17
32,65,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,65,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,65,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,65,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,65,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,65,0,B_exact_finite_discrete_gaussian,0.8579276379532003,sample_union_vs_hellinger,1.1655994698874006,1.0
32,65,0,B_exact_finite_discrete_gaussian,0.21875,distribution_bound_vs_factor_event,3.9219549163574867,0.8579276379532003
32,65,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,65,1,B_exact_finite_discrete_gaussian,0.6730145440519111,sample_union_vs_hellinger,1.4858519906263241,1.0
32,65,1,B_exact_finite_discrete_gaussian,0.203125,distribution_bound_vs_factor_event,3.3133023707171008,0.6730145440519111
32,65,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,65,2,B_exact_finite_discrete_gaussian,0.12673918390746172,sample_union_vs_hellinger,1.4878953819543264,0.18857464644857236
32,65,2,B_exact_finite_discrete_gaussian,0.0625,distribution_bound_vs_factor_event,2.0278269425193876,0.12673918390746172
32,65,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,65,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,5.99184330624114e-16
32,65,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,65,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,65,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,65,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,85,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,85,0,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,2.1371793224034263e-15
32,85,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,85,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,85,1,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,2.1371793224034263e-15
32,85,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,85,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,85,2,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,2.7110962741447165e-32
32,85,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,85,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,85,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,1.3237053902488948e-32
32,85,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,85,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,85,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,85,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,85,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,85,0,B_exact_finite_discrete_gaussian,0.7290851736859545,sample_union_vs_hellinger,1.3715818618892106,1.0
32,85,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.7290851736859545
32,85,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,85,1,B_exact_finite_discrete_gaussian,0.3025006583302486,sample_union_vs_hellinger,2.017034444384286,0.6101542473010337
32,85,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.3025006583302486
32,85,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,85,2,B_exact_finite_discrete_gaussian,0.0315129183529856,sample_union_vs_hellinger,1.3774584810724229,0.04340773664866282
32,85,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0315129183529856
32,85,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,85,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,5.130444680201407e-16
32,85,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,85,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,85,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,85,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,95,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,95,0,A_uniform_hard_box,0.9999753678328935,sample_union_vs_hellinger,1.000024632773865,1.0
32,95,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9999753678328935
32,95,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,95,1,A_uniform_hard_box,0.9764550674922788,sample_union_vs_hellinger,1.0241126635434328,1.0
32,95,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9764550674922788
32,95,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,95,2,A_uniform_hard_box,0.5749835937253652,sample_union_vs_hellinger,1.1644610561787108,0.6695460028348695
32,95,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.5749835937253652
32,95,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,95,3,A_uniform_hard_box,0.1625126988301263,sample_union_vs_hellinger,0.48945004142992243,0.07954184717529383
32,95,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.1625126988301263
32,95,4,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
32,95,4,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
32,95,4,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
32,95,0,B_exact_finite_discrete_gaussian,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,95,0,B_exact_finite_discrete_gaussian,0.4825292695292373,sample_union_vs_hellinger,2.072413142886886,1.0
32,95,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.4825292695292373
32,95,1,B_exact_finite_discrete_gaussian,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,95,1,B_exact_finite_discrete_gaussian,0.3248729847617677,sample_union_vs_hellinger,2.1754740995215154,0.7067527639834735
32,95,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.3248729847617677
32,95,2,B_exact_finite_discrete_gaussian,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,95,2,B_exact_finite_discrete_gaussian,0.06323448995996622,sample_union_vs_hellinger,1.972214608683934,0.12471198487172294
32,95,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.06323448995996622
32,95,3,B_exact_finite_discrete_gaussian,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,95,3,B_exact_finite_discrete_gaussian,0.00830879024915304,sample_union_vs_hellinger,1.8305550549790701,0.015209697991347904
32,95,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.00830879024915304
32,95,4,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
32,95,4,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
32,95,4,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
32,115,0,A_uniform_hard_box,1.9983478729659827,omitted_gate_triangle,4.814540867371052,9.62112750161874
32,115,0,A_uniform_hard_box,0.9999326783335478,sample_union_vs_hellinger,1.000067326198964,1.0
32,115,0,A_uniform_hard_box,0.359375,distribution_bound_vs_factor_event,2.782421365797698,0.9999326783335478
32,115,1,A_uniform_hard_box,1.9995793502381647,omitted_gate_triangle,1.6693221972119194,3.3379421944391554
32,115,1,A_uniform_hard_box,0.972651621461928,sample_union_vs_hellinger,1.028117342257618,1.0
32,115,1,A_uniform_hard_box,0.328125,distribution_bound_vs_factor_event,2.9642716082649234,0.972651621461928
32,115,2,A_uniform_hard_box,0.942793473651995,omitted_gate_triangle,1.0413178831668433,0.9817477042468103
32,115,2,A_uniform_hard_box,0.5771302212414514,sample_union_vs_hellinger,1.1757367830105543,0.6785532297005935
32,115,2,A_uniform_hard_box,0.15625,distribution_bound_vs_factor_event,3.693633415945289,0.5771302212414514
32,115,3,A_uniform_hard_box,0.19603428065912118,omitted_gate_triangle,1.001608189083975,0.19634954084936207
32,115,3,A_uniform_hard_box,0.1713886316624529,sample_union_vs_hellinger,0.4740360527158862,0.08124439043364613
