N,base,factor_ci95_high,factor_ci95_low,factor_probability,instance_id,mean_runtime_seconds,noise_axis,noise_setting,order_ci95_high,order_ci95_low,order_probability,realizations,shots
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.382375042652711e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.99158115114551e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,8.864060540266412e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,8.426560301207549e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.741493785336691e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.661293572406673e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.977079136859781e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.811720873481438e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.673083321909265e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.558681287870665e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.832024857634678e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.890025002173691e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.9999999999999999,0.9258973488472576,1.0,39:2,7.929945938182452e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9130458996054678,0.7042189996260375,0.8333333333333334,51:2,3.5388021387916524e-05,baseline,baseline,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,3.312160364051427e-05,controlled_phase,cphase_gain_0p02,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,51:2,3.428391725416683e-05,controlled_phase,cphase_gain_0p05,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,3.432116651917264e-05,controlled_phase,cphase_gain_0p10,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,51:2,4.856766675705634e-05,controlled_phase,cphase_sigma_0p02,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,5.131856232765131e-05,controlled_phase,cphase_sigma_0p05,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,51:2,5.5508623518107925e-05,controlled_phase,cphase_sigma_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,1
51,2,0.8669230897101096,0.6346046409154885,0.7708333333333334,51:2,3.245662416399379e-05,cx_depolarizing,cx_depol_0p001,0.8669230897101096,0.6346046409154885,0.7708333333333334,48,1
51,2,0.8826985220411018,0.6574082647864651,0.7916666666666666,51:2,3.2365438225194033e-05,cx_depolarizing,cx_depol_0p005,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,3.372749840006387e-05,cx_depolarizing,cx_depol_0p010,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,3.113968796242261e-05,rz_rotation,rz_bias_0p02,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,3.203302185283974e-05,rz_rotation,rz_bias_0p05,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,51:2,3.0666625207231846e-05,rz_rotation,rz_bias_0p10,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,1
51,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,51:2,6.337841599209544e-05,rz_rotation,rz_sigma_0p02,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,1
51,2,0.9414302824959915,0.7529927291394518,0.875,51:2,5.812408259468308e-05,rz_rotation,rz_sigma_0p05,0.9414302824959915,0.7529927291394518,0.875,48,1
51,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,51:2,5.956243876426015e-05,rz_rotation,rz_sigma_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,1
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.442281134387789e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,51:2,3.4205708288936876e-05,controlled_phase,cphase_gain_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
51,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,51:2,3.361377093824558e-05,controlled_phase,cphase_gain_0p05,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
51,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,51:2,3.340712464705575e-05,controlled_phase,cphase_gain_0p10,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.7694353522965685e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,51:2,3.8869792054659534e-05,controlled_phase,cphase_sigma_0p05,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.924043691464855e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,51:2,3.4418520347874924e-05,cx_depolarizing,cx_depol_0p001,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
51,2,0.9785171568687727,0.8316430233725778,0.9375,51:2,3.5310749202229395e-05,cx_depolarizing,cx_depol_0p005,0.9785171568687727,0.8316430233725778,0.9375,48,2
51,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,51:2,3.4886313187598716e-05,cx_depolarizing,cx_depol_0p010,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.224318819169033e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.244693956124441e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,51:2,3.203204141755123e-05,rz_rotation,rz_bias_0p10,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
51,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,51:2,4.272045771358535e-05,rz_rotation,rz_sigma_0p02,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,3.988622847828083e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.406247899169102e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,2
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.867187423466627e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.8179770298399184e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.762585316105591e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.969351994077442e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.9947020064185686e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.3993895865763385e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.1413250427382685e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.9849918165515796e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.433168826129986e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.4861147267123066e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.667539633373963e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.674810406868346e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,4.6177021128338915e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.3372312322608195e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,5.1842832969365794e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,6.227781038129858e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,6.800614634509354e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.102258374895125e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.168841572517219e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.370404243071486e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.021701973523402e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.255122909555212e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.403041763609508e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.0231020799838e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.627348046905051e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.940452148128922e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,6.629077082228226e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,6.84696657723786e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,6.515106269944226e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.295137523518254e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,7.069447747198865e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
51,2,0.9999999999999999,0.9258973488472576,1.0,51:2,8.875779167283326e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.8980872365179983,0.6805986065115378,0.8125,55:2,3.3486167922092136e-05,baseline,baseline,0.8980872365179983,0.6805986065115378,0.8125,48,1
55,2,0.8175858393813663,0.5682047226383246,0.7083333333333334,55:2,3.30477496390813e-05,controlled_phase,cphase_gain_0p02,0.8175858393813663,0.5682047226383246,0.7083333333333334,48,1
55,2,0.8826985220411018,0.6574082647864651,0.7916666666666666,55:2,3.3514750005754955e-05,controlled_phase,cphase_gain_0p05,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,1
55,2,0.8980872365179983,0.6805986065115378,0.8125,55:2,3.553468680668933e-05,controlled_phase,cphase_gain_0p10,0.8980872365179983,0.6805986065115378,0.8125,48,1
55,2,0.8826985220411018,0.6574082647864651,0.7916666666666666,55:2,4.675260424846783e-05,controlled_phase,cphase_sigma_0p02,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,1
55,2,0.8343419643836709,0.5900276538379887,0.7291666666666666,55:2,4.877783400540162e-05,controlled_phase,cphase_sigma_0p05,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
55,2,0.8507951119028996,0.6121535625207293,0.75,55:2,4.144179153324027e-05,controlled_phase,cphase_sigma_0p10,0.8507951119028996,0.6121535625207293,0.75,48,1
55,2,0.7656654288731427,0.5043879645406409,0.6458333333333334,55:2,3.2480937989021186e-05,cx_depolarizing,cx_depol_0p001,0.7656654288731427,0.5043879645406409,0.6458333333333334,48,1
55,2,0.7115054026542299,0.44281082215364653,0.5833333333333334,55:2,3.188800170998244e-05,cx_depolarizing,cx_depol_0p005,0.7115054026542299,0.44281082215364653,0.5833333333333334,48,1
55,2,0.5970916690505266,0.3257502185455351,0.4583333333333333,55:2,3.325518719066167e-05,cx_depolarizing,cx_depol_0p010,0.5970916690505266,0.3257502185455351,0.4583333333333333,48,1
55,2,0.8669230897101096,0.6346046409154885,0.7708333333333334,55:2,3.253385420975974e-05,rz_rotation,rz_bias_0p02,0.8669230897101096,0.6346046409154885,0.7708333333333334,48,1
55,2,0.8507951119028996,0.6121535625207293,0.75,55:2,3.1795979036057055e-05,rz_rotation,rz_bias_0p05,0.8507951119028996,0.6121535625207293,0.75,48,1
55,2,0.8507951119028996,0.6121535625207293,0.75,55:2,3.1190042439751174e-05,rz_rotation,rz_bias_0p10,0.8507951119028996,0.6121535625207293,0.75,48,1
55,2,0.8980872365179983,0.6805986065115378,0.8125,55:2,4.163452073650357e-05,rz_rotation,rz_sigma_0p02,0.8980872365179983,0.6805986065115378,0.8125,48,1
55,2,0.8980872365179983,0.6805986065115378,0.8125,55:2,4.3446188404535256e-05,rz_rotation,rz_sigma_0p05,0.8980872365179983,0.6805986065115378,0.8125,48,1
55,2,0.9130458996054678,0.7042189996260375,0.8333333333333334,55:2,7.355548041232396e-05,rz_rotation,rz_sigma_0p10,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,1
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.4645833693502937e-05,baseline,baseline,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,55:2,3.446533446549438e-05,controlled_phase,cphase_gain_0p02,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.550352145490857e-05,controlled_phase,cphase_gain_0p05,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.706500107606795e-05,controlled_phase,cphase_gain_0p10,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,55:2,3.950789565957772e-05,controlled_phase,cphase_sigma_0p02,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
55,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,55:2,3.970316659736758e-05,controlled_phase,cphase_sigma_0p05,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
55,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,55:2,3.7565978952140235e-05,controlled_phase,cphase_sigma_0p10,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.4105956729035825e-05,cx_depolarizing,cx_depol_0p001,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.8826985220411018,0.6574082647864651,0.7916666666666666,55:2,3.4788146270633057e-05,cx_depolarizing,cx_depol_0p005,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,2
55,2,0.783233986291032,0.5253984633247204,0.6666666666666666,55:2,3.403545694406299e-05,cx_depolarizing,cx_depol_0p010,0.783233986291032,0.5253984633247204,0.6666666666666666,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.38350837409962e-05,rz_rotation,rz_bias_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.3948832424357533e-05,rz_rotation,rz_bias_0p05,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,55:2,3.288449988758657e-05,rz_rotation,rz_bias_0p10,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
55,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,55:2,3.7881230127823073e-05,rz_rotation,rz_sigma_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
55,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,55:2,3.8268251046247315e-05,rz_rotation,rz_sigma_0p05,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
55,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,55:2,4.9083394818201974e-05,rz_rotation,rz_sigma_0p10,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,2
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.329081068339292e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.3108415765260965e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.407123020025514e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.5104145152048055e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.841587517352309e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.7638855044691205e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.533422972803237e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.2944394459094234e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.5192707198633194e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.421699916041689e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.228983294121766e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.348954194535812e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.1536540316495426e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.6640686731649716e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,5.752252066789273e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,6.333072875956229e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.154945771821076e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.197306366734362e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.901652073390626e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.982887503506693e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.143141743251665e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.235847902445433e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.062333502797021e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.873258285447567e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.002948046244758e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.932379169991084e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.628718897952542e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.940360380113513e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,7.778118682229736e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.29617923348754e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
55,2,0.9999999999999999,0.9258973488472576,1.0,55:2,8.056418725270002e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
