N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,noise_axis,noise_setting,order_success,realization,runtime_seconds,shot_seed,shots,stochastic_setting
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,35,0.00010325000039301813,2332189536,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 5}",77:8,rz_rotation,rz_sigma_0p05,True,35,0.0001220419944729656,2332197536,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,36,0.00011400000948924571,2332182537,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,36,9.108299855142832e-05,2332183537,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,36,0.00010637500963639468,2332189537,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p05,True,36,0.0001237090036738664,2332197537,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,37,9.533399133943021e-05,2332182538,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,37,8.862500544637442e-05,2332183538,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,37,0.00010487499821465462,2332189538,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4}",77:8,rz_rotation,rz_sigma_0p05,True,37,0.00012954100384376943,2332197538,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,38,9.675000910647213e-05,2332182539,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,38,8.562499715480953e-05,2332183539,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,38,0.00010812500840984285,2332189539,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 4}",77:8,rz_rotation,rz_sigma_0p05,True,38,0.00012325000716373324,2332197539,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,False,39,8.958298712968826e-05,2332182540,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,39,9.662499360274523e-05,2332183540,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,39,0.00010420900071039796,2332189540,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,39,0.00012812500062864274,2332197540,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,40,9.425000462215394e-05,2332182541,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,40,8.595798863098025e-05,2332183541,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,40,0.0001042500080075115,2332189541,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,40,0.00013204100832808763,2332197541,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,41,0.00010520800424274057,2332182542,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,41,8.774999878369272e-05,2332183542,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,41,0.00010824999480973929,2332189542,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,41,0.00012758400407619774,2332197542,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,42,9.391699859406799e-05,2332182543,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,42,8.741699275560677e-05,2332183543,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,42,0.00010470800043549389,2332189543,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,42,0.00013174999912735075,2332197543,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,43,9.299999510403723e-05,2332182544,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,43,8.587499905843288e-05,2332183544,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,43,0.0001067080011125654,2332189544,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,43,0.0001269999920623377,2332197544,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,False,44,9.083299664780498e-05,2332182545,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,44,8.729100227355957e-05,2332183545,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,44,0.00010616600047796965,2332189545,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,44,0.00012562499614432454,2332197545,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,45,8.916600199881941e-05,2332182546,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,45,9.804200090002269e-05,2332183546,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,45,0.0001049999991664663,2332189546,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,45,0.00012187499669380486,2332197546,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,46,9.766699804458767e-05,2332182547,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,46,8.933299977798015e-05,2332183547,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,46,0.0001008749968605116,2332189547,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,46,0.00012687500566244125,2332197547,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p05,True,47,9.07500070752576e-05,2332182548,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p05,True,47,8.65840120241046e-05,2332183548,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p05,True,47,9.887499618344009e-05,2332189548,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p05,True,47,0.00012562499614432454,2332197548,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,0,0.00010879200999625027,2332192501,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,0,9.208300616592169e-05,2332193501,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,0,0.00010641700646374375,2332199501,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,0,0.00012870899809058756,2332207501,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,1,9.591599518898875e-05,2332192502,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,1,9.012500231619924e-05,2332193502,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,1,0.00010545799159444869,2332199502,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,1,0.00012954199337400496,2332207502,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,2,9.537499863654375e-05,2332192503,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,2,9.420800779480487e-05,2332193503,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,2,0.00011020898818969727,2332199503,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,2,0.00013404100900515914,2332207503,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,3,9.558399324305356e-05,2332192504,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,3,8.791699656285346e-05,2332193504,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,3,0.00010391700197942555,2332199504,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,3,0.00013133400352671742,2332207504,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,4,8.733299910090864e-05,2332192505,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,4,9.549999958835542e-05,2332193505,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,4,0.00011116699897684157,2332199505,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,4,0.00012133299605920911,2332207505,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,5,0.00010925000242423266,2332192506,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,5,8.954100485425442e-05,2332193506,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,5,0.00010474999726284295,2332199506,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,5,0.00013262500579003245,2332207506,16,True
77,8,13,,False,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,6,8.879200322553515e-05,2332192507,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,6,8.962499850895256e-05,2332193507,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,6,0.00010791700333356857,2332199507,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,6,0.00013012498675379902,2332207507,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,7,0.00010379099694546312,2332192508,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,7,8.970800263341516e-05,2332193508,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,7,0.00010424999345559627,2332199508,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,7,0.00012712499301414937,2332207508,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,8,9.362499986309558e-05,2332192509,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,8,8.829199941828847e-05,2332193509,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,8,0.0001069169957190752,2332199509,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 5}",77:8,rz_rotation,rz_sigma_0p10,True,8,0.00012529100058600307,2332207509,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,9,8.98329890333116e-05,2332192510,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,9,9.016699914354831e-05,2332193510,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,9,0.00010370899690315127,2332199510,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,9,0.00012833399523515254,2332207510,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,10,0.00010224999277852476,2332192511,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,10,8.862500544637442e-05,2332193511,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,10,0.00010345900955144316,2332199511,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,10,0.00012670800788328052,2332207511,16,True
77,8,13,,False,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,11,9.183298971038312e-05,2332192512,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,11,9.104100172407925e-05,2332193512,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,11,0.00010216599912382662,2332199512,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,11,0.0001305839978158474,2332207512,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,12,8.591701043769717e-05,2332192513,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,12,8.700000762473792e-05,2332193513,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,12,0.0001017500035231933,2332199513,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,12,0.00014154199743643403,2332207513,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,13,9.283400140702724e-05,2332192514,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,13,8.808300481177866e-05,2332193514,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,13,0.00010354199912399054,2332199514,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,13,0.00012674999015871435,2332207514,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,14,9.237499034497887e-05,2332192515,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,14,8.904199057724327e-05,2332193515,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,14,0.00010216700320597738,2332199515,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,14,0.00012741699174512178,2332207515,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,15,0.00010033299622591585,2332192516,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,15,8.650000381749123e-05,2332193516,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,15,0.00010583399853203446,2332199516,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,15,0.00013487499381881207,2332207516,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,16,9.191699791699648e-05,2332192517,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,16,8.920900290831923e-05,2332193517,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,16,0.00010145900887437165,2332199517,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,16,0.0001432919962098822,2332207517,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,17,9.516600403003395e-05,2332192518,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,17,8.866700227372348e-05,2332193518,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,17,0.00010558399662841111,2332199518,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,17,0.00013687499449588358,2332207518,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,18,9.333300113212317e-05,2332192519,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,18,8.73749959282577e-05,2332193519,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,18,0.0001018330076476559,2332199519,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,18,0.0001280000142287463,2332207519,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,19,9.09590016817674e-05,2332192520,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,19,8.729200635571033e-05,2332193520,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,19,0.00010491699504200369,2332199520,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,19,0.00012412499927449971,2332207520,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,20,0.0001128330040955916,2332192521,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,20,9.458299609832466e-05,2332193521,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,20,0.0001000420015770942,2332199521,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,20,0.0001322499883826822,2332207521,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,21,0.00010491600551176816,2332192522,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,21,9.000000136438757e-05,2332193522,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,21,0.00010720799036789685,2332199522,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,21,0.00013354099064599723,2332207522,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,22,9.662500815466046e-05,2332192523,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,22,9.183399379253387e-05,2332193523,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,22,0.00011458300286903977,2332199523,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,22,0.00011991700739599764,2332207523,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,23,0.00010908300464507192,2332192524,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,23,8.941600390244275e-05,2332193524,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,23,0.0001033750013448298,2332199524,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 4}",77:8,rz_rotation,rz_sigma_0p10,True,23,0.00013054099690634757,2332207524,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,24,0.0001059159985743463,2332192525,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,24,8.916700608097017e-05,2332193525,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,24,0.00010304100578650832,2332199525,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,24,0.00012779200915247202,2332207525,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,25,0.00010016698797699064,2332192526,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,25,8.883299597073346e-05,2332193526,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,25,0.00010874999861698598,2332199526,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,25,0.00012945799971930683,2332207526,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,26,0.00010354199912399054,2332192527,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,26,9.154199506156147e-05,2332193527,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,26,0.00010508400737307966,2332199527,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,26,0.00012575001164805144,2332207527,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,27,9.375000081490725e-05,2332192528,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,27,8.695799624547362e-05,2332193528,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,27,0.00010070799908135086,2332199528,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,27,0.00013354100519791245,2332207528,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,28,9.699999645818025e-05,2332192529,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,28,8.995899406727403e-05,2332193529,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,28,0.0001035839959513396,2332199529,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,28,0.0001255000097444281,2332207529,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,29,9.558300371281803e-05,2332192530,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,29,8.862500544637442e-05,2332193530,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,29,0.00010329199722036719,2332199530,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,29,0.0001298749994020909,2332207530,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,30,9.854200470726937e-05,2332192531,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,30,8.829199941828847e-05,2332193531,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,30,0.00010274999658577144,2332199531,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,30,0.00013066700194031,2332207531,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,31,9.233399759978056e-05,2332192532,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,31,8.687500667292625e-05,2332193532,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,31,0.00010591700265649706,2332199532,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,31,0.00012437500117812306,2332207532,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,32,8.954100485425442e-05,2332192533,1,True
77,8,13,,False,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,False,32,8.270899706985801e-05,2332193533,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,32,0.00010799999290611595,2332199533,8,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,32,0.0001364579948130995,2332207533,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,33,9.975000284612179e-05,2332192534,1,True
77,8,13,,False,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,False,33,0.00011399999493733048,2332193534,2,True
