N,base,compiled_cx,controlled_phase,cphase_gain,cphase_sigma,cutoff,cx_depolarizing_probability,depolarizing_mixing,distribution_certified,distribution_m_shot_bound,distribution_tv,exact_factor_acceptance_mass,exact_order_acceptance_mass,hellinger_affinity,hellinger_certified,hellinger_product_bound,instance_id,known_factors_used,known_order_used_by_decoder,loss_budget,noise_axis,noise_setting,noisy_factor_acceptance_mass,noisy_order_acceptance_mass,phase_modulus,phase_qubits,rz_bias,rz_sigma,shots,stochastic_setting,worst_case_certified,worst_case_m_shot_bound
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.04487613972182257,0.005609517465227821,0.8309316117416881,0.8309316117416881,0.9986607210722277,False,0.14565219561132092,39:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8301940455277328,0.8301940455277328,4096,12,0.0,0.05,8,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.08975227944364514,0.005609517465227821,0.8309316117416881,0.8309316117416881,0.9986607210722277,False,0.20488793651232723,39:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8301940455277328,0.8301940455277328,4096,12,0.0,0.05,16,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.022593218688732992,0.022593218688732992,0.8309316117416881,0.8309316117416881,0.9937112423209136,False,0.11197306321176811,39:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.8281575598932718,0.8281575598932718,4096,12,0.0,0.1,1,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.045186437377465985,0.022593218688732992,0.8309316117416881,0.8309316117416881,0.9937112423209136,False,0.157856685498091,39:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.8281575598932718,0.8281575598932718,4096,12,0.0,0.1,2,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.18074574950986394,0.022593218688732992,0.8309316117416881,0.8309316117416881,0.9937112423209136,False,0.3098560632944307,39:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.8281575598932718,0.8281575598932718,4096,12,0.0,0.1,8,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.3614914990197279,0.022593218688732992,0.8309316117416881,0.8309316117416881,0.9937112423209136,False,0.42755524795288735,39:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.8281575598932718,0.8281575598932718,4096,12,0.0,0.1,16,True,True,0.0
39,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.13368216420000228,0.13368216420000228,0.8309316117416881,0.8309316117416881,0.9494027365894865,False,0.3140612102065363,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8049554878627081,0.8049554878627081,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.26736432840000457,0.13368216420000228,0.8309316117416881,0.8309316117416881,0.9494027365894865,False,0.4330590421843828,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8049554878627081,0.8049554878627081,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13368216420000228,0.8309316117416881,0.8309316117416881,0.9494027365894865,False,0.7511856142489255,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8049554878627081,0.8049554878627081,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13368216420000228,0.8309316117416881,0.8309316117416881,0.9494027365894865,False,0.9000821800748943,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8049554878627081,0.8049554878627081,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,0.5070004393582976,0.5070004393582976,0.8309316117416881,0.8309316117416881,0.743031600731996,False,0.6692563337867246,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.7324150572089165,0.7324150572089165,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5070004393582976,0.8309316117416881,0.8309316117416881,0.743031600731996,False,0.8337805774291013,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.7324150572089165,0.7324150572089165,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5070004393582976,0.8309316117416881,0.8309316117416881,0.743031600731996,False,0.99567459455392,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.7324150572089165,0.7324150572089165,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5070004393582976,0.8309316117416881,0.8309316117416881,0.743031600731996,False,0.9999627427155509,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.7324150572089165,0.7324150572089165,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,0.7468465582745143,0.7468465582745143,0.8309316117416881,0.8309316117416881,0.5493928225549842,False,0.8355641965313423,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.6858099432496669,0.6858099432496669,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7468465582745143,0.8309316117416881,0.8309316117416881,0.5493928225549842,False,0.9533609798790824,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.6858099432496669,0.6858099432496669,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7468465582745143,0.8309316117416881,0.8309316117416881,0.5493928225549842,False,0.9999655566658148,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.6858099432496669,0.6858099432496669,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7468465582745143,0.8309316117416881,0.8309316117416881,0.5493928225549842,False,0.9999999976273951,39:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.6858099432496669,0.6858099432496669,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,baseline,baseline,0.875,0.875,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,baseline,baseline,0.875,0.875,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,baseline,baseline,0.875,0.875,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,baseline,baseline,0.875,0.875,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.02,0.0,11,0.0,1.0,True,8.326672684688674e-17,8.326672684688674e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8750000000000001,0.8750000000000001,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.02,0.0,11,0.0,1.0,True,1.6653345369377348e-16,8.326672684688674e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8750000000000001,0.8750000000000001,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.02,0.0,11,0.0,1.0,True,6.661338147750939e-16,8.326672684688674e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8750000000000001,0.8750000000000001,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.02,0.0,11,0.0,1.0,True,1.3322676295501878e-15,8.326672684688674e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8750000000000001,0.8750000000000001,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.05,0.0,11,0.0,1.0,True,2.7755575615628914e-17,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.875,0.875,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.05,0.0,11,0.0,1.0,True,5.551115123125783e-17,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.875,0.875,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.05,0.0,11,0.0,1.0,True,2.220446049250313e-16,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.875,0.875,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.05,0.0,11,0.0,1.0,True,4.440892098500626e-16,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.875,0.875,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.1,0.0,11,0.0,1.0,True,2.7755575615628914e-17,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.875,0.875,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.1,0.0,11,0.0,1.0,True,5.551115123125783e-17,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.875,0.875,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.1,0.0,11,0.0,1.0,True,2.220446049250313e-16,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.875,0.875,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.1,0.0,11,0.0,1.0,True,4.440892098500626e-16,2.7755575615628914e-17,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.875,0.875,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.875,0.875,4096,12,0.0,0.0,1,True,True,0.0
51,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.875,0.875,4096,12,0.0,0.0,2,True,True,0.0
51,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.875,0.875,4096,12,0.0,0.0,8,True,True,0.0
51,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.875,0.875,4096,12,0.0,0.0,16,True,True,0.0
51,2,150,66,0.0,0.05,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.875,0.875,4096,12,0.0,0.0,1,True,True,0.0
51,2,150,66,0.0,0.05,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.875,0.875,4096,12,0.0,0.0,2,True,True,0.0
51,2,150,66,0.0,0.05,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.875,0.875,4096,12,0.0,0.0,8,True,True,0.0
51,2,150,66,0.0,0.05,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.875,0.875,4096,12,0.0,0.0,16,True,True,0.0
51,2,150,66,0.0,0.1,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.875,0.875,4096,12,0.0,0.0,1,True,True,0.0
51,2,150,66,0.0,0.1,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.875,0.875,4096,12,0.0,0.0,2,True,True,0.0
51,2,150,66,0.0,0.1,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.875,0.875,4096,12,0.0,0.0,8,True,True,0.0
51,2,150,66,0.0,0.1,11,0.0,1.0,True,0.0,0.0,0.875,0.875,1.0,True,0.0,51:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.875,0.875,4096,12,0.0,0.0,16,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0008996101083782492,0.0008996101083782492,0.875,0.875,0.9995500937379886,True,0.02999350110237441,51:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8749952224887427,0.8749952224887427,4096,12,0.02,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0017992202167564984,0.0008996101083782492,0.875,0.875,0.9995500937379886,True,0.042407675229952826,51:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8749952224887427,0.8749952224887427,4096,12,0.02,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.007196880867025994,0.0008996101083782492,0.875,0.875,0.9995500937379886,False,0.08470101084673266,51:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8749952224887427,0.8749952224887427,4096,12,0.02,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.014393761734051987,0.0008996101083782492,0.875,0.875,0.9995500937379886,False,0.11957028248105352,51:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8749952224887427,0.8749952224887427,4096,12,0.02,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0056097920567291775,0.0056097920567291775,0.875,0.875,0.9971911591782545,False,0.07489854509086988,51:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8749701961730337,0.8749701961730337,4096,12,0.05,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.011219584113458355,0.0056097920567291775,0.875,0.875,0.9971911591782545,False,0.10577388310229721,51:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8749701961730337,0.8749701961730337,4096,12,0.05,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.04487833645383342,0.0056097920567291775,0.875,0.875,0.9971911591782545,False,0.2097784549032711,51:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8749701961730337,0.8749701961730337,4096,12,0.05,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.08975667290766684,0.0056097920567291775,0.875,0.875,0.9971911591782545,False,0.29338947530841025,51:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8749701961730337,0.8749701961730337,4096,12,0.05,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.022257935297074198,0.022257935297074198,0.875,0.875,0.9888084064685767,False,0.14919093570681158,51:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8748815223677009,0.8748815223677009,4096,12,0.1,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.044515870594148396,0.022257935297074198,0.875,0.875,0.9888084064685767,False,0.2098105214484232,51:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8748815223677009,0.8748815223677009,4096,12,0.1,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.17806348237659358,0.022257935297074198,0.875,0.875,0.9888084064685767,False,0.4059463921474599,51:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8748815223677009,0.8748815223677009,4096,12,0.1,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.35612696475318717,0.022257935297074198,0.875,0.875,0.9888084064685767,False,0.5499348937279379,51:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8748815223677009,0.8748815223677009,4096,12,0.1,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0009285396802635852,0.0009285396802635852,0.875,0.875,0.9995356223365611,True,0.03047194907227641,51:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.8749900211742914,0.8749900211742914,4096,12,0.0,0.02,1,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0018570793605271704,0.0009285396802635852,0.875,0.875,0.9995356223365611,True,0.04308383890264491,51:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.8749900211742914,0.8749900211742914,4096,12,0.0,0.02,2,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0074283174421086815,0.0009285396802635852,0.875,0.875,0.9995356223365611,False,0.08604778332988873,51:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.8749900211742914,0.8749900211742914,4096,12,0.0,0.02,8,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.014856634884217363,0.0009285396802635852,0.875,0.875,0.9995356223365611,False,0.12146447852405858,51:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.8749900211742914,0.8749900211742914,4096,12,0.0,0.02,16,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.005045302498762387,0.005045302498762387,0.875,0.875,0.9974741588137697,False,0.0710302928247003,51:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8749718905017072,0.8749718905017072,4096,12,0.0,0.05,1,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.010090604997524774,0.005045302498762387,0.875,0.875,0.9974741588137697,False,0.10032522075839767,51:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8749718905017072,0.8749718905017072,4096,12,0.0,0.05,2,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0403624199900991,0.005045302498762387,0.875,0.875,0.9974741588137697,False,0.19914021354457787,51:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8749718905017072,0.8749718905017072,4096,12,0.0,0.05,8,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.0807248399801982,0.005045302498762387,0.875,0.875,0.9974741588137697,False,0.2788207050414177,51:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8749718905017072,0.8749718905017072,4096,12,0.0,0.05,16,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.023300697520172508,0.023300697520172508,0.875,0.875,0.9882809835668334,False,0.15264566001093022,51:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.874803627776565,0.874803627776565,4096,12,0.0,0.1,1,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,True,0.046601395040345016,0.023300697520172508,0.875,0.875,0.9882809835668334,False,0.21461237740498165,51:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.874803627776565,0.874803627776565,4096,12,0.0,0.1,2,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.18640558016138006,0.023300697520172508,0.875,0.875,0.9882809835668334,False,0.41459850837316087,51:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.874803627776565,0.874803627776565,4096,12,0.0,0.1,8,True,True,0.0
51,2,150,66,0.0,0.0,11,0.0,1.0,False,0.3728111603227601,0.023300697520172508,0.875,0.875,0.9882809835668334,False,0.560568473112721,51:2,False,False,0.05,rz_rotation,rz_sigma_0p10,0.874803627776565,0.874803627776565,4096,12,0.0,0.1,16,True,True,0.0
51,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.13908443642376644,0.13908443642376644,0.875,0.875,0.9278553570337532,False,0.3729402585183937,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8594516664761104,0.8594516664761104,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.2781688728475329,0.13908443642376644,0.875,0.875,0.9278553570337532,False,0.5087478672114666,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8594516664761104,0.8594516664761104,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13908443642376644,0.875,0.875,0.9278553570337532,False,0.8355980831988825,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8594516664761104,0.8594516664761104,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13908443642376644,0.875,0.875,0.9278553570337532,False,0.953378907028978,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.8594516664761104,0.8594516664761104,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,0.5274889944873407,0.5274889944873407,0.875,0.875,0.6873943595292727,False,0.7262843757698089,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.816031685303152,0.816031685303152,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5274889944873407,0.875,0.875,0.6873943595292727,False,0.8813247696901613,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.816031685303152,0.816031685303152,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5274889944873407,0.875,0.875,0.6873943595292727,False,0.9987568158366428,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.816031685303152,0.816031685303152,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5274889944873407,0.875,0.875,0.6873943595292727,False,0.9999969128230116,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.816031685303152,0.816031685303152,4096,12,0.0,0.0,16,False,True,0.0
51,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,0.7770276107830904,0.7770276107830904,0.875,0.875,0.47219952267755416,False,0.8814916963778445,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.7881356120039452,0.7881356120039452,4096,12,0.0,0.0,1,False,True,0.0
51,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7770276107830904,0.875,0.875,0.47219952267755416,False,0.9748247604810327,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.7881356120039452,0.7881356120039452,4096,12,0.0,0.0,2,False,True,0.0
51,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7770276107830904,0.875,0.875,0.47219952267755416,False,0.999996945224017,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.7881356120039452,0.7881356120039452,4096,12,0.0,0.0,8,False,True,0.0
51,2,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7770276107830904,0.875,0.875,0.47219952267755416,False,0.9999999999813367,51:2,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.7881356120039452,0.7881356120039452,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.7919194030097714,0.7919194030097714,0.9999999999999999,True,1.4901161193847656e-08,55:2,False,False,0.05,baseline,baseline,0.7919194030097714,0.7919194030097714,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.7919194030097714,0.7919194030097714,0.9999999999999999,True,2.1073424255447017e-08,55:2,False,False,0.05,baseline,baseline,0.7919194030097714,0.7919194030097714,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.7919194030097714,0.7919194030097714,0.9999999999999999,True,4.2146848510894035e-08,55:2,False,False,0.05,baseline,baseline,0.7919194030097714,0.7919194030097714,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.7919194030097714,0.7919194030097714,0.9999999999999999,True,5.960464477539063e-08,55:2,False,False,0.05,baseline,baseline,0.7919194030097714,0.7919194030097714,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.02,0.0,11,0.0,1.0,True,0.010457126260402818,0.010457126260402818,0.7919194030097714,0.7919194030097714,0.9993163053252657,True,0.036971907051979995,55:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.7908082858214702,0.7908082858214702,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.02,0.0,11,0.0,1.0,True,0.020914252520805636,0.010457126260402818,0.7919194030097714,0.7919194030097714,0.9993163053252657,False,0.052268301547014395,55:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.7908082858214702,0.7908082858214702,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.02,0.0,11,0.0,1.0,False,0.08365701008322254,0.010457126260402818,0.7919194030097714,0.7919194030097714,0.9993163053252657,False,0.1043225802855051,55:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.7908082858214702,0.7908082858214702,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.02,0.0,11,0.0,1.0,False,0.1673140201664451,0.010457126260402818,0.7919194030097714,0.7919194030097714,0.9993163053252657,False,0.1471324486852748,55:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.7908082858214702,0.7908082858214702,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.05,0.0,11,0.0,1.0,True,0.027930520039550925,0.027930520039550925,0.7919194030097714,0.7919194030097714,0.9952103616902394,False,0.09775651376958464,55:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.7859078911843691,0.7859078911843691,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.05,0.0,11,0.0,1.0,False,0.05586104007910185,0.027930520039550925,0.7919194030097714,0.7919194030097714,0.9952103616902394,False,0.1379179046074857,55:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.7859078911843691,0.7859078911843691,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.05,0.0,11,0.0,1.0,False,0.2234441603164074,0.027930520039550925,0.7919194030097714,0.7919194030097714,0.9952103616902394,False,0.27192263817221085,55:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.7859078911843691,0.7859078911843691,4096,12,0.0,0.0,8,False,True,0.0
55,2,150,66,0.05,0.0,11,0.0,1.0,False,0.4468883206328148,0.027930520039550925,0.7919194030097714,0.7919194030097714,0.9952103616902394,False,0.37738102045232524,55:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.7859078911843691,0.7859078911843691,4096,12,0.0,0.0,16,False,True,0.0
55,2,150,66,0.1,0.0,11,0.0,1.0,False,0.06304018528916516,0.06304018528916516,0.7919194030097714,0.7919194030097714,0.9817101798114628,False,0.1903815192043214,55:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.769564536232134,0.769564536232134,4096,12,0.0,0.0,1,False,True,0.0
55,2,150,66,0.1,0.0,11,0.0,1.0,False,0.12608037057833033,0.06304018528916516,0.7919194030097714,0.7919194030097714,0.9817101798114628,False,0.26678931158940694,55:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.769564536232134,0.769564536232134,4096,12,0.0,0.0,2,False,True,0.0
55,2,150,66,0.1,0.0,11,0.0,1.0,False,0.5043214823133213,0.06304018528916516,0.7919194030097714,0.7919194030097714,0.9817101798114628,False,0.50569381552617,55:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.769564536232134,0.769564536232134,4096,12,0.0,0.0,8,False,True,0.0
