N,amplitude_squared_norm,bases,chi_square_from_parseval_kernel,chi_square_from_probabilities,gaussian_radius_R,joint_entropy_bits,method,model,modulus_D,parseval_absolute_error,probability_sha256,reconstruction_scale,roots,support_size,total_correlation_bits
3127,262144.0,"[4, 9, 25]",102.29836972767953,102.29836972767954,,12.954983983967246,complete_selector,A_uniform_hard_box,64,1.4210854715202004e-14,a39e5990e9da00e9cb91c624963a9c19fdab5d8da21fc825a0ef48ee806de32a,13,"[2, 3, 5]",262144,5.045016016032754
3127,1448.1546878630381,"[4, 9, 25]",4.510560012464001,4.510560012464003,16.0,16.078505355138628,complete_selector,B_exact_gaussian_state,64,1.7763568394002505e-15,3ac812b3cd5708f517d7f1b1c6fe0da6328e5ab703ae98f36409931436a6d932,13,"[2, 3, 5]",262144,1.9214946448613723
3127,262144.0,"[49, 169, 25]",102.14212632039562,102.14212632039563,,13.000778464298254,random_coprime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,5107bbfed17a2f900f1f632d631172b6f56d4822f1b1f53c085b12ecd2e394f3,13,"[7, 13, 5]",262144,4.999221535701746
3127,1448.1546878630381,"[49, 169, 25]",4.484536892224664,4.484536892224667,16.0,16.113543289053627,random_coprime_roots,B_exact_gaussian_state,64,2.6645352591003757e-15,64e121690d9ead20b1dcf43c1c0135838d98782a2422fffb3582f00235d607e0,13,"[7, 13, 5]",262144,1.8864567109463728
3127,262144.0,"[4, 9, 25]",102.29836972767953,102.29836972767954,,12.954983983967246,regev_small_prime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,a39e5990e9da00e9cb91c624963a9c19fdab5d8da21fc825a0ef48ee806de32a,13,"[2, 3, 5]",262144,5.045016016032754
3127,1448.1546878630381,"[4, 9, 25]",4.510560012464001,4.510560012464003,16.0,16.078505355138628,regev_small_prime_roots,B_exact_gaussian_state,64,1.7763568394002505e-15,3ac812b3cd5708f517d7f1b1c6fe0da6328e5ab703ae98f36409931436a6d932,13,"[2, 3, 5]",262144,1.9214946448613723
3139,262144.0,"[4, 9, 25]",101.84057666023728,101.84057666023728,,13.01689612135867,residue_deduplication_only,A_uniform_hard_box,64,0.0,8a21f9c4db9884e09a7676572e4920da81fbf00aa859dbb1204ad29a930d4bdb,13,"[2, 3, 5]",262144,4.80013260427592
3139,1448.1546878630381,"[4, 9, 25]",4.597454955078061,4.597454955078062,16.0,16.055391429390824,residue_deduplication_only,B_exact_gaussian_state,64,8.881784197001252e-16,b0ddbfe7fec9042134dd843047d0bb6b2ce727bc4bc573373c4612ff0c6c7f0b,13,"[2, 3, 5]",262144,1.9446085700539726
3139,262144.0,"[4, 9, 25]",101.84057666023728,101.84057666023728,,13.01689612135867,short_relation_rejection_only,A_uniform_hard_box,64,0.0,8a21f9c4db9884e09a7676572e4920da81fbf00aa859dbb1204ad29a930d4bdb,13,"[2, 3, 5]",262144,4.80013260427592
3139,1448.1546878630381,"[4, 9, 25]",4.597454955078061,4.597454955078062,16.0,16.055391429390824,short_relation_rejection_only,B_exact_gaussian_state,64,8.881784197001252e-16,b0ddbfe7fec9042134dd843047d0bb6b2ce727bc4bc573373c4612ff0c6c7f0b,13,"[2, 3, 5]",262144,1.9446085700539726
3139,262144.0,"[4, 49, 9]",102.07627997884993,102.07627997884995,,12.92685540761547,subgroup_overlap_only,A_uniform_hard_box,64,2.842170943040401e-14,bf207d2bd0d8e43121c02e7f41948f1f522eb69a390a32f2a400749bb04daedb,13,"[2, 7, 3]",262144,3.461789462482969
3139,1448.1546878630381,"[4, 49, 9]",4.436009407586426,4.436009407586427,16.0,16.161616041220242,subgroup_overlap_only,B_exact_gaussian_state,64,8.881784197001252e-16,4773afbecd4b78b7ccac5ed9051c1101b3ef1d744f614484c02e721c25144d8c,13,"[2, 7, 3]",262144,1.5730031945321237
3139,262144.0,"[4, 49, 9]",102.07627997884993,102.07627997884995,,12.92685540761547,complete_selector,A_uniform_hard_box,64,2.842170943040401e-14,bf207d2bd0d8e43121c02e7f41948f1f522eb69a390a32f2a400749bb04daedb,13,"[2, 7, 3]",262144,3.461789462482969
3139,1448.1546878630381,"[4, 49, 9]",4.436009407586426,4.436009407586427,16.0,16.161616041220242,complete_selector,B_exact_gaussian_state,64,8.881784197001252e-16,4773afbecd4b78b7ccac5ed9051c1101b3ef1d744f614484c02e721c25144d8c,13,"[2, 7, 3]",262144,1.5730031945321237
3139,262144.0,"[9, 529, 121]",101.92030727816746,101.92030727816746,,12.97939027367048,random_coprime_roots,A_uniform_hard_box,64,0.0,c24fe59b8e7e1387f09a5ffd39c72af30e9d8fdb8d498ce7b70ee9b55152f47e,13,"[3, 23, 11]",262144,4.8379907154427375
3139,1448.1546878630381,"[9, 529, 121]",5.58720895922853,5.587208959236243,16.0,15.729828216756024,random_coprime_roots,B_exact_gaussian_state,64,7.712941396675888e-12,7fc67620c764aa60dcddf2e978c44789352b310e89226502e319321171a1a898,13,"[3, 23, 11]",253892,2.270171782688772
3139,262144.0,"[4, 9, 25]",101.84057666023728,101.84057666023728,,13.01689612135867,regev_small_prime_roots,A_uniform_hard_box,64,0.0,8a21f9c4db9884e09a7676572e4920da81fbf00aa859dbb1204ad29a930d4bdb,13,"[2, 3, 5]",262144,4.80013260427592
3139,1448.1546878630381,"[4, 9, 25]",4.597454955078061,4.597454955078062,16.0,16.055391429390824,regev_small_prime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,b0ddbfe7fec9042134dd843047d0bb6b2ce727bc4bc573373c4612ff0c6c7f0b,13,"[2, 3, 5]",262144,1.9446085700539726
3149,262144.0,"[4, 9, 25]",101.51220224736608,101.5122022473661,,13.010726430708205,residue_deduplication_only,A_uniform_hard_box,64,2.842170943040401e-14,ff62bf5817edcd245ffb9bb3f20c463e5bf1e2ea8ed44aa12a64213f9763ac04,13,"[2, 3, 5]",262144,4.989273569291795
3149,1448.1546878630381,"[4, 9, 25]",4.431207976360699,4.4312079763606995,16.0,16.14030136731788,residue_deduplication_only,B_exact_gaussian_state,64,8.881784197001252e-16,c3cb1d424cc86b58501010b729d3ad15207edf6ac48d039c9e5d5e2a476dcab7,13,"[2, 3, 5]",262144,1.8596986326821217
3149,262144.0,"[4, 9, 25]",101.51220224736608,101.5122022473661,,13.010726430708205,short_relation_rejection_only,A_uniform_hard_box,64,2.842170943040401e-14,ff62bf5817edcd245ffb9bb3f20c463e5bf1e2ea8ed44aa12a64213f9763ac04,13,"[2, 3, 5]",262144,4.989273569291795
3149,1448.1546878630381,"[4, 9, 25]",4.431207976360699,4.4312079763606995,16.0,16.14030136731788,short_relation_rejection_only,B_exact_gaussian_state,64,8.881784197001252e-16,c3cb1d424cc86b58501010b729d3ad15207edf6ac48d039c9e5d5e2a476dcab7,13,"[2, 3, 5]",262144,1.8596986326821217
3149,262144.0,"[4, 9, 841]",102.32921112750773,102.32921112750773,,12.920343593837595,subgroup_overlap_only,A_uniform_hard_box,64,0.0,3f1eeacfdfc1fdcd90e67312b645e4277eae6cf711fcb314a4209e8effef9683,13,"[2, 3, 29]",262144,5.079656406162405
3149,1448.1546878630381,"[4, 9, 841]",7.481287193449897,7.4812871935895355,16.0,15.340167595733114,subgroup_overlap_only,B_exact_gaussian_state,64,1.39638522966834e-10,8316399c68e6d434f0cdcd299f8d4af9e6d3f091ad9523da527c924b60274af8,13,"[2, 3, 29]",181120,2.6598324042668864
3149,262144.0,"[4, 9, 1369]",101.40595245364239,101.40595245364241,,13.03156293470378,complete_selector,A_uniform_hard_box,64,2.842170943040401e-14,ca122c1dd9d33603f217177cb6b3b987eeb44e64612cb88d8502487705ce12de,13,"[2, 3, 37]",262144,4.96843706529622
3149,1448.1546878630381,"[4, 9, 1369]",4.418629849020577,4.4186298490205775,16.0,16.176273910599004,complete_selector,B_exact_gaussian_state,64,8.881784197001252e-16,392cd50b3c5e712e55d235754aac6a0baf28121e5ed03553b6a9a20ee30e3b94,13,"[2, 3, 37]",262144,1.8237260894009957
3149,262144.0,"[361, 49, 1369]",101.41956790036056,101.41956790036058,,13.020540115017916,random_coprime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,76a833b18cd9dfba256c7042f827534717a4977a7bea57c2711f6f3913adaf35,13,"[19, 7, 37]",262144,4.979459884982084
3149,1448.1546878630381,"[361, 49, 1369]",4.419576864461072,4.419576864461073,16.0,16.173617009825385,random_coprime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,ddc01039035b7e77f662af78f6709699481fa5cf310532a4a8e77d474254536f,13,"[19, 7, 37]",262144,1.826382990174615
3149,262144.0,"[4, 9, 25]",101.51220224736608,101.5122022473661,,13.010726430708205,regev_small_prime_roots,A_uniform_hard_box,64,2.842170943040401e-14,ff62bf5817edcd245ffb9bb3f20c463e5bf1e2ea8ed44aa12a64213f9763ac04,13,"[2, 3, 5]",262144,4.989273569291795
3149,1448.1546878630381,"[4, 9, 25]",4.431207976360699,4.4312079763606995,16.0,16.14030136731788,regev_small_prime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,c3cb1d424cc86b58501010b729d3ad15207edf6ac48d039c9e5d5e2a476dcab7,13,"[2, 3, 5]",262144,1.8596986326821217
3233,262144.0,"[4, 9, 25]",98.69898465077858,98.6989846507786,,13.051535185058578,residue_deduplication_only,A_uniform_hard_box,64,1.4210854715202004e-14,d791692e670e7224da6be7372b7f9389bc8fa53a6bc5645b65f6b15204b55d42,13,"[2, 3, 5]",262144,4.948464814941422
3233,1448.1546878630381,"[4, 9, 25]",4.645116046293283,4.645116046293285,16.0,16.006931545587634,residue_deduplication_only,B_exact_gaussian_state,64,1.7763568394002505e-15,30e81c9f845ea28118b217b08e6cd69da600d08d8df9a24479aac037f6a560d4,13,"[2, 3, 5]",262144,1.9930684544123665
3233,262144.0,"[4, 9, 25]",98.69898465077858,98.6989846507786,,13.051535185058578,short_relation_rejection_only,A_uniform_hard_box,64,1.4210854715202004e-14,d791692e670e7224da6be7372b7f9389bc8fa53a6bc5645b65f6b15204b55d42,13,"[2, 3, 5]",262144,4.948464814941422
3233,1448.1546878630381,"[4, 9, 25]",4.645116046293283,4.645116046293285,16.0,16.006931545587634,short_relation_rejection_only,B_exact_gaussian_state,64,1.7763568394002505e-15,30e81c9f845ea28118b217b08e6cd69da600d08d8df9a24479aac037f6a560d4,13,"[2, 3, 5]",262144,1.9930684544123665
3233,262144.0,"[4, 9, 841]",98.81858289014781,98.81858289014782,,13.02642604879027,subgroup_overlap_only,A_uniform_hard_box,64,1.4210854715202004e-14,83da688ddbf29584ddc86b43f534ea0729d7be82e67657c63e0a73208a8f83f0,13,"[2, 3, 29]",262144,4.973573951209726
3233,1448.1546878630381,"[4, 9, 841]",5.072855225312134,5.072855225312136,16.0,15.868366852516791,subgroup_overlap_only,B_exact_gaussian_state,64,1.7763568394002505e-15,1940b11c7f2c0e0a861bdeebd22f237d4ec5b9c3e044e1e917b5c53b90657877,13,"[2, 3, 29]",262144,2.1316331474832086
3233,262144.0,"[4, 9, 841]",98.81858289014781,98.81858289014782,,13.02642604879027,complete_selector,A_uniform_hard_box,64,1.4210854715202004e-14,83da688ddbf29584ddc86b43f534ea0729d7be82e67657c63e0a73208a8f83f0,13,"[2, 3, 29]",262144,4.973573951209726
3233,1448.1546878630381,"[4, 9, 841]",5.072855225312134,5.072855225312136,16.0,15.868366852516791,complete_selector,B_exact_gaussian_state,64,1.7763568394002505e-15,1940b11c7f2c0e0a861bdeebd22f237d4ec5b9c3e044e1e917b5c53b90657877,13,"[2, 3, 29]",262144,2.1316331474832086
3233,262144.0,"[289, 169, 4]",98.74160465179011,98.74160465179013,,13.03864987647324,random_coprime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,000f490bd83cf173aed41c81b53947410a6dd5b375bbad31df6f20f957cc91f7,13,"[17, 13, 2]",262144,4.719466158652512
3233,1448.1546878630381,"[289, 169, 4]",4.252893637606676,4.252893637606677,16.0,16.251425055443676,random_coprime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,fe7fb3b4f0c3078e263f9771930816b71fc3dacd68ab3f9df8f8e64101ed3378,13,"[17, 13, 2]",262144,1.7485749333928418
3233,262144.0,"[4, 9, 25]",98.69898465077858,98.6989846507786,,13.051535185058578,regev_small_prime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,d791692e670e7224da6be7372b7f9389bc8fa53a6bc5645b65f6b15204b55d42,13,"[2, 3, 5]",262144,4.948464814941422
3233,1448.1546878630381,"[4, 9, 25]",4.645116046293283,4.645116046293285,16.0,16.006931545587634,regev_small_prime_roots,B_exact_gaussian_state,64,1.7763568394002505e-15,30e81c9f845ea28118b217b08e6cd69da600d08d8df9a24479aac037f6a560d4,13,"[2, 3, 5]",262144,1.9930684544123665
3337,262144.0,"[4, 9, 25]",95.54318974411581,95.54318974411582,,13.120909379672522,residue_deduplication_only,A_uniform_hard_box,64,1.4210854715202004e-14,e8c0b423a810987dc76d039b8a353f7bed8a928d3f699878fcf0dbf5757bd521,13,"[2, 3, 5]",262144,4.879090620327478
3337,1448.1546878630381,"[4, 9, 25]",4.090047775226868,4.090047775226868,16.0,16.295165143990026,residue_deduplication_only,B_exact_gaussian_state,64,0.0,5c31d5fc3da14679563affce410242076c818d01f76a6865ef22d2225d1a6710,13,"[2, 3, 5]",262144,1.704834856009974
3337,262144.0,"[4, 9, 25]",95.54318974411581,95.54318974411582,,13.120909379672522,short_relation_rejection_only,A_uniform_hard_box,64,1.4210854715202004e-14,e8c0b423a810987dc76d039b8a353f7bed8a928d3f699878fcf0dbf5757bd521,13,"[2, 3, 5]",262144,4.879090620327478
3337,1448.1546878630381,"[4, 9, 25]",4.090047775226868,4.090047775226868,16.0,16.295165143990026,short_relation_rejection_only,B_exact_gaussian_state,64,0.0,5c31d5fc3da14679563affce410242076c818d01f76a6865ef22d2225d1a6710,13,"[2, 3, 5]",262144,1.704834856009974
3337,262144.0,"[4, 9, 25]",95.54318974411581,95.54318974411582,,13.120909379672522,subgroup_overlap_only,A_uniform_hard_box,64,1.4210854715202004e-14,e8c0b423a810987dc76d039b8a353f7bed8a928d3f699878fcf0dbf5757bd521,13,"[2, 3, 5]",262144,4.879090620327478
3337,1448.1546878630381,"[4, 9, 25]",4.090047775226868,4.090047775226868,16.0,16.295165143990026,subgroup_overlap_only,B_exact_gaussian_state,64,0.0,5c31d5fc3da14679563affce410242076c818d01f76a6865ef22d2225d1a6710,13,"[2, 3, 5]",262144,1.704834856009974
3337,262144.0,"[4, 9, 25]",95.54318974411581,95.54318974411582,,13.120909379672522,complete_selector,A_uniform_hard_box,64,1.4210854715202004e-14,e8c0b423a810987dc76d039b8a353f7bed8a928d3f699878fcf0dbf5757bd521,13,"[2, 3, 5]",262144,4.879090620327478
3337,1448.1546878630381,"[4, 9, 25]",4.090047775226868,4.090047775226868,16.0,16.295165143990026,complete_selector,B_exact_gaussian_state,64,0.0,5c31d5fc3da14679563affce410242076c818d01f76a6865ef22d2225d1a6710,13,"[2, 3, 5]",262144,1.704834856009974
3337,262144.0,"[841, 4, 361]",95.61136941326549,95.6113694132655,,13.081117351384936,random_coprime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,2cda833ef1d29cb3ee240cdd063f772ffb782dc826c3d942cc10dcf4d39d6e7d,13,"[29, 2, 19]",262144,4.918882648615064
3337,1448.1546878630381,"[841, 4, 361]",4.09209390645849,4.092093906458491,16.0,16.289172336321883,random_coprime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,f4e5250d07516814b01e16ed985476ec01f81b747b9a39adab2ffeb095b4989f,13,"[29, 2, 19]",262144,1.710827663678117
3337,262144.0,"[4, 9, 25]",95.54318974411581,95.54318974411582,,13.120909379672522,regev_small_prime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,e8c0b423a810987dc76d039b8a353f7bed8a928d3f699878fcf0dbf5757bd521,13,"[2, 3, 5]",262144,4.879090620327478
3337,1448.1546878630381,"[4, 9, 25]",4.090047775226868,4.090047775226868,16.0,16.295165143990026,regev_small_prime_roots,B_exact_gaussian_state,64,0.0,5c31d5fc3da14679563affce410242076c818d01f76a6865ef22d2225d1a6710,13,"[2, 3, 5]",262144,1.704834856009974
3431,262144.0,"[4, 9, 25]",92.98834646714386,92.98834646714386,,13.116433229841148,residue_deduplication_only,A_uniform_hard_box,64,0.0,d7ab64aff36be9c713c6fcb8394bc390810954af0c7d034c68dc3828f5202daa,13,"[2, 3, 5]",262144,4.883566770158852
3431,1448.1546878630381,"[4, 9, 25]",4.0038873724206105,4.003887372420611,16.0,16.262972970896925,residue_deduplication_only,B_exact_gaussian_state,64,8.881784197001252e-16,2fde51e52c80aad9dca10a3cce07584cbce2e415ecaa798a45cfaa3572213da3,13,"[2, 3, 5]",262144,1.737027029103075
3431,262144.0,"[4, 9, 25]",92.98834646714386,92.98834646714386,,13.116433229841148,short_relation_rejection_only,A_uniform_hard_box,64,0.0,d7ab64aff36be9c713c6fcb8394bc390810954af0c7d034c68dc3828f5202daa,13,"[2, 3, 5]",262144,4.883566770158852
3431,1448.1546878630381,"[4, 9, 25]",4.0038873724206105,4.003887372420611,16.0,16.262972970896925,short_relation_rejection_only,B_exact_gaussian_state,64,8.881784197001252e-16,2fde51e52c80aad9dca10a3cce07584cbce2e415ecaa798a45cfaa3572213da3,13,"[2, 3, 5]",262144,1.737027029103075
3431,262144.0,"[4, 49, 289]",93.03801720321644,93.03801720321646,,13.104145366088908,subgroup_overlap_only,A_uniform_hard_box,64,1.4210854715202004e-14,656305fa6df8efcac5db1c2caada75d11dcf795f27898ddae2798da3dd7740c4,13,"[2, 7, 17]",262144,4.895854633911092
3431,1448.1546878630381,"[4, 49, 289]",4.278231293336762,4.278231293336763,16.0,16.106782945151814,subgroup_overlap_only,B_exact_gaussian_state,64,8.881784197001252e-16,72b57a240bab6409dee4e9229f91ac5c99149b444a131c14494741d0323cb2da,13,"[2, 7, 17]",262144,1.8932170548481864
3431,262144.0,"[4, 49, 289]",93.03801720321644,93.03801720321646,,13.104145366088908,complete_selector,A_uniform_hard_box,64,1.4210854715202004e-14,656305fa6df8efcac5db1c2caada75d11dcf795f27898ddae2798da3dd7740c4,13,"[2, 7, 17]",262144,4.895854633911092
3431,1448.1546878630381,"[4, 49, 289]",4.278231293336762,4.278231293336763,16.0,16.106782945151814,complete_selector,B_exact_gaussian_state,64,8.881784197001252e-16,72b57a240bab6409dee4e9229f91ac5c99149b444a131c14494741d0323cb2da,13,"[2, 7, 17]",262144,1.8932170548481864
3431,262144.0,"[289, 841, 961]",93.27342554554343,93.27342554554343,,13.093339360832854,random_coprime_roots,A_uniform_hard_box,64,0.0,6abdf292d794f070812ac2949f7a6d90626f36cef4bd73877fa878b4bc8c54f4,13,"[17, 29, 31]",262144,4.906660639167146
3431,1448.1546878630381,"[289, 841, 961]",6.309260202551259,6.309260202551261,16.0,15.57420517924528,random_coprime_roots,B_exact_gaussian_state,64,1.7763568394002505e-15,e01576d7574714fd787245a867ef0fd451733aa3469d8caf7ec6f3d6150a486d,13,"[17, 29, 31]",262144,2.425794820754721
3431,262144.0,"[4, 9, 25]",92.98834646714386,92.98834646714386,,13.116433229841148,regev_small_prime_roots,A_uniform_hard_box,64,0.0,d7ab64aff36be9c713c6fcb8394bc390810954af0c7d034c68dc3828f5202daa,13,"[2, 3, 5]",262144,4.883566770158852
3431,1448.1546878630381,"[4, 9, 25]",4.0038873724206105,4.003887372420611,16.0,16.262972970896925,regev_small_prime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,2fde51e52c80aad9dca10a3cce07584cbce2e415ecaa798a45cfaa3572213da3,13,"[2, 3, 5]",262144,1.737027029103075
3551,262144.0,"[4, 9, 25]",89.75251169200055,89.75251169200055,,13.136816615338866,residue_deduplication_only,A_uniform_hard_box,64,0.0,9e57b143240d2982c125c9aed453fd6ec7b8724b7116fe6d345a6723a9c4948b,13,"[2, 3, 5]",262144,4.863183384661134
3551,1448.1546878630381,"[4, 9, 25]",3.8822076299524175,3.8822076299524184,16.0,16.269059375784025,residue_deduplication_only,B_exact_gaussian_state,64,8.881784197001252e-16,dfd94fdafdbdc9d747a3993ab9f9b4c527d5e015d0157f329c6d0beec6abdc1e,13,"[2, 3, 5]",262144,1.7309406242159753
3551,262144.0,"[4, 9, 25]",89.75251169200055,89.75251169200055,,13.136816615338866,short_relation_rejection_only,A_uniform_hard_box,64,0.0,9e57b143240d2982c125c9aed453fd6ec7b8724b7116fe6d345a6723a9c4948b,13,"[2, 3, 5]",262144,4.863183384661134
3551,1448.1546878630381,"[4, 9, 25]",3.8822076299524175,3.8822076299524184,16.0,16.269059375784025,short_relation_rejection_only,B_exact_gaussian_state,64,8.881784197001252e-16,dfd94fdafdbdc9d747a3993ab9f9b4c527d5e015d0157f329c6d0beec6abdc1e,13,"[2, 3, 5]",262144,1.7309406242159753
3551,262144.0,"[4, 9, 529]",89.60285176127218,89.60285176127218,,13.19074216722358,subgroup_overlap_only,A_uniform_hard_box,64,0.0,3827fb1b7cf8768a8ad7a85136268ecb482f09da14dccfcd55cf3229e375e499,13,"[2, 3, 23]",262144,4.809257832776421
3551,1448.1546878630381,"[4, 9, 529]",3.8251339032385654,3.8251339032385667,16.0,16.31712328695708,subgroup_overlap_only,B_exact_gaussian_state,64,1.3322676295501878e-15,00c97bb4595f8745c8c1bfc448909ce952d34fe847a155334e90d8f94b02c25a,13,"[2, 3, 23]",262144,1.6828767130429192
3551,262144.0,"[4, 9, 529]",89.60285176127218,89.60285176127218,,13.19074216722358,complete_selector,A_uniform_hard_box,64,0.0,3827fb1b7cf8768a8ad7a85136268ecb482f09da14dccfcd55cf3229e375e499,13,"[2, 3, 23]",262144,4.809257832776421
3551,1448.1546878630381,"[4, 9, 529]",3.8251339032385654,3.8251339032385667,16.0,16.31712328695708,complete_selector,B_exact_gaussian_state,64,1.3322676295501878e-15,00c97bb4595f8745c8c1bfc448909ce952d34fe847a155334e90d8f94b02c25a,13,"[2, 3, 23]",262144,1.6828767130429192
3551,262144.0,"[529, 9, 841]",89.67311585164862,89.67311585164863,,13.150773297193405,random_coprime_roots,A_uniform_hard_box,64,1.4210854715202004e-14,efbce6ff56a4d17b0f679849ccee5f722eba54c8a7f0669ad1d4c27dac06a37e,13,"[23, 3, 29]",262144,4.607342737932347
3551,1448.1546878630381,"[529, 9, 841]",4.125278839928104,4.125278839928105,16.0,16.122659914705174,random_coprime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,5b0c447120c86a0f0e9fd1e49bf2ea4077f50dd32226d6fa83c1978add79a259,13,"[23, 3, 29]",262144,1.8773400741313466
3551,262144.0,"[4, 9, 25]",89.75251169200055,89.75251169200055,,13.136816615338866,regev_small_prime_roots,A_uniform_hard_box,64,0.0,9e57b143240d2982c125c9aed453fd6ec7b8724b7116fe6d345a6723a9c4948b,13,"[2, 3, 5]",262144,4.863183384661134
3551,1448.1546878630381,"[4, 9, 25]",3.8822076299524175,3.8822076299524184,16.0,16.269059375784025,regev_small_prime_roots,B_exact_gaussian_state,64,8.881784197001252e-16,dfd94fdafdbdc9d747a3993ab9f9b4c527d5e015d0157f329c6d0beec6abdc1e,13,"[2, 3, 5]",262144,1.7309406242159753
3599,262144.0,"[4, 9, 25]",88.79334932554048,88.79334932554048,,13.09740416006073,residue_deduplication_only,A_uniform_hard_box,64,0.0,50b6e408d09177c06e6fa47fe0bd237109fd47ed01ec598bf32606e2e72de3cf,13,"[2, 3, 5]",262144,4.90259583993927
3599,1448.1546878630381,"[4, 9, 25]",6.018520627095557,6.018520627221158,16.0,15.45973215702968,residue_deduplication_only,B_exact_gaussian_state,64,1.256008630434735e-10,5368aa1a9b9b172c3086535698e822c1f74611be76d6f289e2eac3d8baff2602,13,"[2, 3, 5]",151552,2.5402678429703194
3599,262144.0,"[4, 9, 49]",88.52394490811275,88.52394490811278,,13.15336811666756,short_relation_rejection_only,A_uniform_hard_box,64,2.842170943040401e-14,5dab1cfab66cbe533ae57c7d5ab09bc7960fcbe881d0d5717338e32f31b3b230,13,"[2, 3, 7]",262144,4.84663188333244
3599,1448.1546878630381,"[4, 9, 49]",4.571127296229223,4.571127296229223,16.0,15.973680002156382,short_relation_rejection_only,B_exact_gaussian_state,64,0.0,b59edc5a6aded539e7ced5e0528285eecbbbc9c48c10501a505e8de6c35d009b,13,"[2, 3, 7]",262144,2.0263199978436184
3599,262144.0,"[4, 9, 841]",88.4014657762309,88.4014657762309,,13.198366638771642,subgroup_overlap_only,A_uniform_hard_box,64,0.0,369e5ee817505c2693294d7d717c5f32c586715f7ed7d3aac5835f8be2c6ad1d,13,"[2, 3, 29]",262144,4.801633361228358
3599,1448.1546878630381,"[4, 9, 841]",3.829277226089328,3.829277226089328,16.0,16.279241519582598,subgroup_overlap_only,B_exact_gaussian_state,64,0.0,05cfe204788e06b989c21dfd4d3fbfb6763b45a9b2c5500d98b20b0c14ca87fa,13,"[2, 3, 29]",262144,1.7207584804174019
3599,262144.0,"[4, 9, 841]",88.4014657762309,88.4014657762309,,13.198366638771642,complete_selector,A_uniform_hard_box,64,0.0,369e5ee817505c2693294d7d717c5f32c586715f7ed7d3aac5835f8be2c6ad1d,13,"[2, 3, 29]",262144,4.801633361228358
3599,1448.1546878630381,"[4, 9, 841]",3.829277226089328,3.829277226089328,16.0,16.279241519582598,complete_selector,B_exact_gaussian_state,64,0.0,05cfe204788e06b989c21dfd4d3fbfb6763b45a9b2c5500d98b20b0c14ca87fa,13,"[2, 3, 29]",262144,1.7207584804174019
3599,262144.0,"[169, 289, 9]",88.41768430639058,88.41768430639058,,13.196184100480114,random_coprime_roots,A_uniform_hard_box,64,0.0,0888ee138c27bb783e7277ef8ebace0b8c70bae1f0a10d421d825ce8cbd56f94,13,"[13, 17, 3]",262144,4.803815899519886
3599,1448.1546878630381,"[169, 289, 9]",3.7134468972861505,3.7134468972861505,16.0,16.389352417829375,random_coprime_roots,B_exact_gaussian_state,64,0.0,954d273b6906e89c4de35fd80347b468061ee057a9d95a604522af66a62670e4,13,"[13, 17, 3]",262144,1.6106475821706248
3599,262144.0,"[4, 9, 25]",88.79334932554048,88.79334932554048,,13.09740416006073,regev_small_prime_roots,A_uniform_hard_box,64,0.0,50b6e408d09177c06e6fa47fe0bd237109fd47ed01ec598bf32606e2e72de3cf,13,"[2, 3, 5]",262144,4.90259583993927
3599,1448.1546878630381,"[4, 9, 25]",6.018520627095557,6.018520627221158,16.0,15.45973215702968,regev_small_prime_roots,B_exact_gaussian_state,64,1.256008630434735e-10,5368aa1a9b9b172c3086535698e822c1f74611be76d6f289e2eac3d8baff2602,13,"[2, 3, 5]",151552,2.5402678429703194
3763,262144.0,"[4, 9, 25]",84.4661646761233,84.4661646761233,,13.267158719144984,residue_deduplication_only,A_uniform_hard_box,64,0.0,cd6ea95af32a1ce6a2f04390b9a360169df54f1b7493535636a54e3cd5d7bf70,13,"[2, 3, 5]",262144,4.732841280855016
3763,1448.1546878630381,"[4, 9, 25]",3.8092593630921816,3.809259363092182,16.0,16.241668855742212,residue_deduplication_only,B_exact_gaussian_state,64,4.440892098500626e-16,24b6c686724fde145d9ec9ea7941b1f2c69f3f419f3b9a1ad830596d64d5ccbe,13,"[2, 3, 5]",262144,1.758331144257788
3763,262144.0,"[4, 9, 25]",84.4661646761233,84.4661646761233,,13.267158719144984,short_relation_rejection_only,A_uniform_hard_box,64,0.0,cd6ea95af32a1ce6a2f04390b9a360169df54f1b7493535636a54e3cd5d7bf70,13,"[2, 3, 5]",262144,4.732841280855016
3763,1448.1546878630381,"[4, 9, 25]",3.8092593630921816,3.809259363092182,16.0,16.241668855742212,short_relation_rejection_only,B_exact_gaussian_state,64,4.440892098500626e-16,24b6c686724fde145d9ec9ea7941b1f2c69f3f419f3b9a1ad830596d64d5ccbe,13,"[2, 3, 5]",262144,1.758331144257788
