N,batch,bounded_spectral_dimension,covariance_effective_rank,covariance_rank,entropy_deficit_from_empirical_max_bits,estimated_signal_energy,instance_class,joint_entropy_bits,mean_pairwise_mutual_information_bits,method,observed_support_size,primary,relation_exists_in_box,relation_separation,seed,selected_relation_rank,shots,top_factor,top_is_relation,top_relation_class,top_yields_factor,total_correlation_bits
323,196,3,2.950480053265244,3,0.130897558610652,0.1952513003237439,semiprime,6.869102441389348,2.9908709206485256,dependency_aware,120,True,0,,24300906,0,128,,0,,0,7.643437484446158
323,197,3,2.9613405536168975,3,0.146522558610652,0.1815630545712138,semiprime,6.853477441389348,2.9530269528055673,dependency_aware,119,True,0,,24300907,0,128,,0,,0,7.569131591292372
323,198,3,2.9751612578084297,3,0.09375,0.2170921676235694,semiprime,6.90625,2.95583902285763,dependency_aware,122,True,0,,24300908,0,128,,0,,0,7.587940858454489
323,199,3,2.9768680663803724,3,0.09375,0.21611700425104147,semiprime,6.90625,2.805712385416413,dependency_aware,122,True,0,,24300909,0,128,,0,,0,7.42038718159799
361,0,3,2.978881959923162,3,0.125,0.15281270001973607,prime_power,6.875,2.989309662890697,notebook_squared_primes,120,True,0,,25260710,0,128,,0,,0,7.740743156420066
361,1,3,2.9794349567891563,3,0.314567675831956,0.2729671414327944,prime_power,6.685432324168044,2.9926691175750944,notebook_squared_primes,110,True,0,,25260711,0,128,,0,,0,7.631390883309383
361,2,3,2.988457001843691,3,0.214920117221304,0.2298679120717412,prime_power,6.785079882778696,3.01422479281188,notebook_squared_primes,115,True,0,,25260712,0,128,,0,,0,7.711633234080537
361,3,3,2.930805998468095,3,0.236442675831956,0.2669724504962173,prime_power,6.763557324168044,3.0173001942208333,notebook_squared_primes,114,True,0,,25260713,0,128,,0,,0,7.769018894804621
361,4,3,2.959552168294716,3,0.255897558610652,0.13998164696444843,prime_power,6.744102441389348,2.9695760029332106,notebook_squared_primes,112,True,0,,25260714,0,128,,0,,0,7.695517666483838
361,5,3,2.9913435019013743,3,0.177772558610652,0.27841331106289424,prime_power,6.822227441389348,2.977553232383789,notebook_squared_primes,117,True,0,,25260715,0,128,,0,,0,7.636137172743727
361,6,3,2.962090863376698,3,0.115272558610652,0.1320159333991219,prime_power,6.884727441389348,2.9536759539395594,notebook_squared_primes,121,True,0,,25260716,0,128,,0,,0,7.674616372298686
361,7,3,2.9297196941901946,3,0.125,0.18597346395707265,prime_power,6.875,2.9387867275278308,notebook_squared_primes,120,True,0,,25260717,0,128,,0,,0,7.6552313119864195
361,8,3,2.9921839005437874,3,0.152420117221304,0.1370243533765561,prime_power,6.847579882778696,2.951298216293967,notebook_squared_primes,119,True,0,,25260718,0,128,,0,,0,7.677828427914321
361,9,3,2.9880751696131207,3,0.15625,0.12780042828933766,prime_power,6.84375,2.899082640107329,notebook_squared_primes,118,True,0,,25260719,0,128,,0,,0,7.64741390155034
361,10,3,2.9879132932025914,3,0.183670117221304,0.09715612338797633,prime_power,6.816329882778696,2.89724260517071,notebook_squared_primes,117,True,0,,25260720,0,128,,0,,0,7.57625629053476
361,11,3,2.982599356539173,3,0.230545117221304,0.11194324529805447,prime_power,6.769454882778696,2.907349669540743,notebook_squared_primes,114,True,0,,25260721,0,128,,0,,0,7.57579188708981
361,12,3,2.993077922908271,3,0.224647558610652,0.12043574580003533,prime_power,6.775352441389348,2.948532593800774,notebook_squared_primes,114,True,0,,25260722,0,128,,0,,0,7.645378773479857
361,13,3,2.9880397343871263,3,0.203125,0.08020247160198965,prime_power,6.796875,2.90463099562886,notebook_squared_primes,115,True,0,,25260723,0,128,,0,,0,7.629350155527312
361,14,3,2.9120046127488424,3,0.203125,0.2130686127617929,prime_power,6.796875,3.030450626812278,notebook_squared_primes,115,True,0,,25260724,0,128,,0,,0,7.77798326438646
361,15,3,2.9853953387693846,3,0.289215234442608,0.13169994184919553,prime_power,6.710784765557392,3.0270671821119386,notebook_squared_primes,111,True,0,,25260725,0,128,,0,,0,7.723084318030626
361,16,3,2.9640659737538773,3,0.240272558610652,0.18744950812314642,prime_power,6.759727441389348,2.908312507134864,notebook_squared_primes,113,True,0,,25260726,0,128,,0,,0,7.556747422786318
361,17,3,2.9800847326459694,3,0.140625,0.1042974570951427,prime_power,6.859375,2.866176389533742,notebook_squared_primes,119,True,0,,25260727,0,128,,0,,0,7.563855746384636
361,18,3,2.9696326767830716,3,0.162147558610652,0.1612709718075776,prime_power,6.837852441389348,2.9081533953852556,notebook_squared_primes,118,True,0,,25260728,0,128,,0,,0,7.5926224758565795
361,19,3,2.971276117088618,3,0.162147558610652,0.20068907176062692,prime_power,6.837852441389348,3.0183615811526416,notebook_squared_primes,118,True,0,,25260729,0,128,,0,,0,7.771644813118311
361,20,3,2.980029402055634,3,0.168045117221304,0.19716417570268202,prime_power,6.831954882778696,2.877865550381894,notebook_squared_primes,118,True,0,,25260730,0,128,,0,,0,7.55986692904621
361,21,3,2.9743559835084015,3,0.162147558610652,0.214824678763529,prime_power,6.837852441389348,2.949426324788933,notebook_squared_primes,118,True,0,,25260731,0,128,,0,,0,7.694628207878074
361,22,3,2.9468641748007998,3,0.177772558610652,0.2505535462306965,prime_power,6.822227441389348,2.9076274152689634,notebook_squared_primes,117,True,0,,25260732,0,128,,0,,0,7.546873447071487
361,23,3,2.971459458316703,3,0.177772558610652,0.24575700174255377,prime_power,6.822227441389348,2.9233530789250626,notebook_squared_primes,117,True,0,,25260733,0,128,,0,,0,7.582257059776943
361,24,3,2.9848645485146723,3,0.183670117221304,0.1579322298312971,prime_power,6.816329882778696,2.9317512140532096,notebook_squared_primes,117,True,0,,25260734,0,128,,0,,0,7.651456703858511
361,25,3,2.941231905963827,3,0.177772558610652,0.13219352065660434,prime_power,6.822227441389348,2.913031987490303,notebook_squared_primes,117,True,0,,25260735,0,128,,0,,0,7.5627928054035
361,26,3,2.969981247830058,3,0.171875,0.16257839089702247,prime_power,6.828125,2.949336496835164,notebook_squared_primes,117,True,0,,25260736,0,128,,0,,0,7.644669686642095
361,27,3,2.967734631967847,3,0.234375,0.19163434249448913,prime_power,6.765625,2.9357493296650397,notebook_squared_primes,113,True,0,,25260737,0,128,,0,,0,7.6388800979709295
361,28,3,2.9730870239050216,3,0.28125,0.18745771912163,prime_power,6.71875,2.9591754646859303,notebook_squared_primes,110,True,0,,25260738,0,128,,0,,0,7.608570521196938
361,29,3,2.9671504295673183,3,0.246170117221304,0.1335014115829733,prime_power,6.753829882778696,3.0198663042019636,notebook_squared_primes,113,True,0,,25260739,0,128,,0,,0,7.7426518976922925
361,30,3,2.972248433356636,3,0.236442675831956,0.1067869760956863,prime_power,6.763557324168044,2.9643266864212703,notebook_squared_primes,114,True,0,,25260740,0,128,,0,,0,7.644598574494623
361,31,3,2.963853757900685,3,0.293045117221304,0.16619210320635816,prime_power,6.706954882778696,2.9013975274723625,notebook_squared_primes,111,True,0,,25260741,0,128,,0,,0,7.507803457273319
361,32,3,2.990143776321978,3,0.193397558610652,0.17922394541302616,prime_power,6.806602441389348,2.9818731052989516,notebook_squared_primes,116,True,0,,25260742,0,128,,0,,0,7.732537099337776
361,33,3,2.9497878086804388,3,0.146522558610652,0.12594943706100617,prime_power,6.853477441389348,2.838974209708098,notebook_squared_primes,119,True,0,,25260743,0,128,,0,,0,7.499614976646168
361,34,3,2.9974803330737867,3,0.193397558610652,0.22456670725336614,prime_power,6.806602441389348,2.938754870959418,notebook_squared_primes,116,True,0,,25260744,0,128,,0,,0,7.619950909912497
361,35,3,2.9816343526455134,3,0.230545117221304,0.1864964249673506,prime_power,6.769454882778696,2.990503752192815,notebook_squared_primes,114,True,0,,25260745,0,128,,0,,0,7.687846790373243
361,36,3,2.993104931198431,3,0.177772558610652,0.08442262907115247,prime_power,6.822227441389348,2.954652223218499,notebook_squared_primes,117,True,0,,25260746,0,128,,0,,0,7.659421938301119
361,37,3,2.974381402752054,3,0.339920117221304,0.26616167856435985,prime_power,6.660079882778696,3.0904655010726008,notebook_squared_primes,107,True,0,,25260747,0,128,,0,,0,7.824079355082272
361,38,3,2.9960756824956567,3,0.162147558610652,0.14246957320351603,prime_power,6.837852441389348,2.961672468061097,notebook_squared_primes,118,True,0,,25260748,0,128,,0,,0,7.638702305565015
361,39,3,2.993423352791735,3,0.146522558610652,0.1649714212960455,prime_power,6.853477441389348,2.894734061348658,notebook_squared_primes,119,True,0,,25260749,0,128,,0,,0,7.52856725410701
361,40,3,2.9593121093200376,3,0.203125,0.1370279078529106,prime_power,6.796875,3.049395940221192,notebook_squared_primes,115,True,0,,25260750,0,128,,0,,0,7.79181007241581
361,41,3,2.9853293978682265,3,0.205192675831956,0.21573818888877486,prime_power,6.794807324168044,2.991076003248851,notebook_squared_primes,116,True,0,,25260751,0,128,,0,,0,7.75798382904132
361,42,3,2.9902983777548893,3,0.255897558610652,0.16218513348329167,prime_power,6.744102441389348,2.923463922788995,notebook_squared_primes,113,True,0,,25260752,0,128,,0,,0,7.602912046267514
361,43,3,2.9772404655929776,3,0.140625,0.17185014524918027,prime_power,6.859375,2.923702004642973,notebook_squared_primes,119,True,0,,25260753,0,128,,0,,0,7.642331669048481
361,44,3,2.98991601042155,3,0.125,0.11554016549037886,prime_power,6.875,2.8473029387120063,notebook_squared_primes,120,True,0,,25260754,0,128,,0,,0,7.543358070152031
361,45,3,2.981226633546984,3,0.209022558610652,0.1723040771013854,prime_power,6.790977441389348,3.0209493896414195,notebook_squared_primes,115,True,0,,25260755,0,128,,0,,0,7.758867687935499
361,46,3,2.9799240954117847,3,0.193397558610652,0.12711126168034606,prime_power,6.806602441389348,3.010367363495314,notebook_squared_primes,116,True,0,,25260756,0,128,,0,,0,7.769380928021667
361,47,3,2.97598431543773,3,0.203125,0.21529159383599733,prime_power,6.796875,2.970444478891791,notebook_squared_primes,115,True,0,,25260757,0,128,,0,,0,7.642132880421709
361,48,3,2.9432624837564014,3,0.183670117221304,0.18202467839480857,prime_power,6.816329882778696,2.999166073509297,notebook_squared_primes,117,True,0,,25260758,0,128,,0,,0,7.710567713737316
361,49,3,2.9534898618521455,3,0.21875,0.18173715742723567,prime_power,6.78125,3.032254393827111,notebook_squared_primes,114,True,0,,25260759,0,128,,0,,0,7.776859032130014
361,50,3,2.9595475349802176,3,0.146522558610652,0.16155576846144212,prime_power,6.853477441389348,2.8865038816824344,notebook_squared_primes,119,True,0,,25260760,0,128,,0,,0,7.557199425997021
361,51,3,2.940908935221201,3,0.271522558610652,0.15013285235692916,prime_power,6.728477441389348,3.0087868044461286,notebook_squared_primes,111,True,0,,25260761,0,128,,0,,0,7.685936310142562
361,52,3,2.9813653401322,3,0.115272558610652,0.2115694847955984,prime_power,6.884727441389348,2.9118364615113386,notebook_squared_primes,121,True,0,,25260762,0,128,,0,,0,7.579573295740378
361,53,3,2.9755560030899204,3,0.287147558610652,0.2375966732593804,prime_power,6.712852441389348,3.072343497697434,notebook_squared_primes,111,True,0,,25260763,0,128,,0,,0,7.799845129324847
361,54,3,2.981296304037722,3,0.15625,0.09022370856730849,prime_power,6.84375,2.8550696378023956,notebook_squared_primes,118,True,0,,25260764,0,128,,0,,0,7.520809339482289
361,55,3,2.9790325495594425,3,0.140625,0.16929910243906934,prime_power,6.859375,3.001255616443205,notebook_squared_primes,119,True,0,,25260765,0,128,,0,,0,7.69768692864556
361,56,3,2.9768119700862603,3,0.193397558610652,0.1708070691110144,prime_power,6.806602441389348,2.949108001108383,notebook_squared_primes,116,True,0,,25260766,0,128,,0,,0,7.65405438444127
361,57,3,2.9765336785597203,3,0.230545117221304,0.27190761077301934,prime_power,6.769454882778696,2.9420651979707757,notebook_squared_primes,114,True,0,,25260767,0,128,,0,,0,7.653217621124208
361,58,3,2.9725139674418535,3,0.183670117221304,0.23977465068532597,prime_power,6.816329882778696,2.9914311766965924,notebook_squared_primes,117,True,0,,25260768,0,128,,0,,0,7.655920251296955
361,59,3,2.9961278674302085,3,0.224647558610652,0.19211358697247793,prime_power,6.775352441389348,3.027339412042625,notebook_squared_primes,114,True,0,,25260769,0,128,,0,,0,7.725560338758612
361,60,3,2.9427872058921585,3,0.177772558610652,0.27408779887182955,prime_power,6.822227441389348,2.9421997372882913,notebook_squared_primes,117,True,0,,25260770,0,128,,0,,0,7.622169430100481
361,61,3,2.9527559833451664,3,0.209022558610652,0.16084258814783287,prime_power,6.790977441389348,2.97067796781735,notebook_squared_primes,115,True,0,,25260771,0,128,,0,,0,7.675648055199396
361,62,3,2.9799984221661746,3,0.183670117221304,0.27452889708307177,prime_power,6.816329882778696,3.0407438943379557,notebook_squared_primes,117,True,0,,25260772,0,128,,0,,0,7.783695724285629
361,63,3,2.9955460501506184,3,0.171875,0.13105292155545897,prime_power,6.828125,2.8737405798592257,notebook_squared_primes,117,True,0,,25260773,0,128,,0,,0,7.508719414651557
361,64,3,2.9870142936026296,3,0.183670117221304,0.15654711189804535,prime_power,6.816329882778696,2.8877128393462184,notebook_squared_primes,117,True,0,,25260774,0,128,,0,,0,7.503291524576719
361,65,3,2.969039712476857,3,0.1875,0.23545700205040945,prime_power,6.8125,2.9240881748717658,notebook_squared_primes,116,True,0,,25260775,0,128,,0,,0,7.6008996450863435
361,66,3,2.985130482496222,3,0.121170117221304,0.20935164422574246,prime_power,6.878829882778696,2.9221413237746297,notebook_squared_primes,121,True,0,,25260776,0,128,,0,,0,7.66047936844064
361,67,3,2.943101583657966,3,0.392692675831956,0.2212027538270228,prime_power,6.607307324168044,3.051533177220199,notebook_squared_primes,105,True,0,,25260777,0,128,,0,,0,7.712908310693017
361,68,3,2.920366091347814,3,0.308670117221304,0.19102150151708402,prime_power,6.691329882778696,2.9601390391682663,notebook_squared_primes,109,True,0,,25260778,0,128,,0,,0,7.623725941531095
361,69,3,2.98633461702221,3,0.255897558610652,0.18772533679107456,prime_power,6.744102441389348,3.0427166316448857,notebook_squared_primes,112,True,0,,25260779,0,128,,0,,0,7.8208536095513495
361,70,3,2.975116253327084,3,0.15625,0.23299653145673482,prime_power,6.84375,2.890111693654056,notebook_squared_primes,118,True,0,,25260780,0,128,,0,,0,7.572338585343802
361,71,3,2.962009849967996,3,0.168045117221304,0.1482774927125554,prime_power,6.831954882778696,2.943898807987687,notebook_squared_primes,118,True,0,,25260781,0,128,,0,,0,7.685303094760226
361,72,3,2.9870039596432525,3,0.171875,0.13473979386870044,prime_power,6.828125,2.8866583833124757,notebook_squared_primes,117,True,0,,25260782,0,128,,0,,0,7.55256745774741
361,73,3,2.960987732088193,3,0.37323779305326,0.2112220317933544,prime_power,6.62676220694674,3.000640599747534,notebook_squared_primes,106,True,0,,25260783,0,128,,0,,0,7.651160606568041
361,74,3,2.9692857077562396,3,0.078125,0.13714141474335823,prime_power,6.921875,2.9620931915928708,notebook_squared_primes,123,True,0,,25260784,0,128,,0,,0,7.701833390862676
361,75,3,2.9876797690342567,3,0.209022558610652,0.2927777080816074,prime_power,6.790977441389348,2.88855600598449,notebook_squared_primes,115,True,0,,25260785,0,128,,0,,0,7.51045383314478
361,76,3,2.9858026640392206,3,0.125,0.2182702981706133,prime_power,6.875,2.9342056203830467,notebook_squared_primes,120,True,0,,25260786,0,128,,0,,0,7.645410871963918
361,77,3,2.961506507759634,3,0.209022558610652,0.20154775017336826,prime_power,6.790977441389348,3.0042965788527503,notebook_squared_primes,115,True,0,,25260787,0,128,,0,,0,7.734922309668473
361,78,3,2.9852660830176965,3,0.199295117221304,0.23742854130359167,prime_power,6.800704882778696,2.9079624442583825,notebook_squared_primes,117,True,0,,25260788,0,128,,0,,0,7.564034828471595
361,79,3,2.973492878236111,3,0.2528478748171894,0.15482032228676973,prime_power,6.747152125182811,2.929921906042018,notebook_squared_primes,114,True,0,,25260789,0,128,,0,,0,7.643458921654431
361,80,3,2.9940791983073294,3,0.255897558610652,0.16430836930643233,prime_power,6.744102441389348,2.946537757715839,notebook_squared_primes,112,True,0,,25260790,0,128,,0,,0,7.6316252400471285
361,81,3,2.989221970536806,3,0.177772558610652,0.1535968965921256,prime_power,6.822227441389348,3.0252151472114313,notebook_squared_primes,117,True,0,,25260791,0,128,,0,,0,7.773078824290517
361,82,3,2.9903096093978556,3,0.230545117221304,0.22687998265223897,prime_power,6.769454882778696,2.933342891702605,notebook_squared_primes,114,True,0,,25260792,0,128,,0,,0,7.621713116859233
361,83,3,2.979976336244024,3,0.177772558610652,0.19237020856409073,prime_power,6.822227441389348,2.9796344702759683,notebook_squared_primes,117,True,0,,25260793,0,128,,0,,0,7.68366553565329
361,84,3,2.988889223179547,3,0.209022558610652,0.1151690102383928,prime_power,6.790977441389348,3.013086837947912,notebook_squared_primes,115,True,0,,25260794,0,128,,0,,0,7.79984641900589
361,85,3,2.9550586482513173,3,0.140625,0.09750910048451468,prime_power,6.859375,2.8749819765075757,notebook_squared_primes,119,True,0,,25260795,0,128,,0,,0,7.553626626845386
361,86,3,2.9650883982437217,3,0.2157003162065374,0.20301804178843497,prime_power,6.784299683793463,2.848837050202322,notebook_squared_primes,116,True,0,,25260796,0,128,,0,,0,7.466500399471527
361,87,3,2.9474888354851294,3,0.277420117221304,0.24401103132300678,prime_power,6.722579882778696,2.964478213945535,notebook_squared_primes,111,True,0,,25260797,0,128,,0,,0,7.606797203696999
361,88,3,2.9874897793849238,3,0.230545117221304,0.1463801534797374,prime_power,6.769454882778696,3.006116575039048,notebook_squared_primes,114,True,0,,25260798,0,128,,0,,0,7.69947090742129
361,89,3,2.9592200920256255,3,0.109375,0.1640689717904601,prime_power,6.890625,2.874039801014614,notebook_squared_primes,121,True,0,,25260799,0,128,,0,,0,7.591275863605942
361,90,3,2.99583531461596,3,0.267692675831956,0.1274830487095868,prime_power,6.732307324168044,2.974915142443002,notebook_squared_primes,112,True,0,,25260800,0,128,,0,,0,7.65266875852722
361,91,3,2.9869601077249808,3,0.308670117221304,0.2813508385713464,prime_power,6.691329882778696,3.1026239442609023,notebook_squared_primes,111,True,0,,25260801,0,128,,0,,0,7.811558023845478
361,92,3,2.9641182865328095,3,0.240272558610652,0.16341130443970794,prime_power,6.759727441389348,2.9964114688642334,notebook_squared_primes,113,True,0,,25260802,0,128,,0,,0,7.670322086075046
361,93,3,2.9843716191626783,3,0.177772558610652,0.24157664193708914,prime_power,6.822227441389348,2.9352657472571337,notebook_squared_primes,117,True,0,,25260803,0,128,,0,,0,7.606904724359071
361,94,3,2.9563152570234195,3,0.230545117221304,0.21684966484339774,prime_power,6.769454882778696,2.9549742800401066,notebook_squared_primes,114,True,0,,25260804,0,128,,0,,0,7.621876361449509
361,95,3,2.9872166414307784,3,0.246170117221304,0.24925559147171078,prime_power,6.753829882778696,2.9101982355509914,notebook_squared_primes,113,True,0,,25260805,0,128,,0,,0,7.564439736105182
361,96,3,2.9924126876293395,3,0.224647558610652,0.2345924637553161,prime_power,6.775352441389348,2.927297538708748,notebook_squared_primes,114,True,0,,25260806,0,128,,0,,0,7.620304852925841
361,97,3,2.9614801998031317,3,0.109375,0.1995477789019117,prime_power,6.890625,2.937599628370425,notebook_squared_primes,121,True,0,,25260807,0,128,,0,,0,7.595814383944987
361,98,3,2.978729506245115,3,0.267692675831956,0.2083509182466348,prime_power,6.732307324168044,2.9536552325917533,notebook_squared_primes,112,True,0,,25260808,0,128,,0,,0,7.634488952361
361,99,3,2.985671591237787,3,0.125,0.21070595308749554,prime_power,6.875,2.9854636516926143,notebook_squared_primes,120,True,0,,25260809,0,128,,0,,0,7.677337860317618
361,100,3,2.960883459904307,3,0.283317675831956,0.30484672687332415,prime_power,6.716682324168044,3.059567547892094,notebook_squared_primes,113,True,0,,25260810,0,128,,0,,0,7.748877652077477
361,101,3,2.9567562038478106,3,0.183670117221304,0.18615075926784164,prime_power,6.816329882778696,2.9176511989333336,notebook_squared_primes,117,True,0,,25260811,0,128,,0,,0,7.574585343262719
361,102,3,2.9801876516118897,3,0.125,0.11836725484164301,prime_power,6.875,2.9054731851072897,notebook_squared_primes,120,True,0,,25260812,0,128,,0,,0,7.627664660439631
361,103,3,2.9715486063491987,3,0.330192675831956,0.19384253314815503,prime_power,6.669807324168044,2.980636192802115,notebook_squared_primes,109,True,0,,25260813,0,128,,0,,0,7.6559965138786
361,104,3,2.9330072350040304,3,0.193397558610652,0.12570567682568187,prime_power,6.806602441389348,2.9116412590298193,notebook_squared_primes,116,True,0,,25260814,0,128,,0,,0,7.566604271323426
361,105,3,2.9759758328029164,3,0.261795117221304,0.11956594127633967,prime_power,6.738204882778696,2.934500708127017,notebook_squared_primes,112,True,0,,25260815,0,128,,0,,0,7.639955944969222
361,106,3,2.9664441269535504,3,0.209022558610652,0.10169931313326773,prime_power,6.790977441389348,3.034234538169507,notebook_squared_primes,116,True,0,,25260816,0,128,,0,,0,7.823755469338282
361,107,3,2.9786602850582913,3,0.146522558610652,0.24223273355250888,prime_power,6.853477441389348,2.9930225714481113,notebook_squared_primes,119,True,0,,25260817,0,128,,0,,0,7.73068751925619
361,108,3,2.9712759626372476,3,0.224647558610652,0.13974691397438402,prime_power,6.775352441389348,2.949544276170057,notebook_squared_primes,114,True,0,,25260818,0,128,,0,,0,7.640998738423129
361,109,3,2.977990731591362,3,0.115272558610652,0.14261083307550682,prime_power,6.884727441389348,2.8611882900602783,notebook_squared_primes,121,True,0,,25260819,0,128,,0,,0,7.569049817869114
361,110,3,2.966732944312942,3,0.162147558610652,0.20058448500475148,prime_power,6.837852441389348,2.823951286575067,notebook_squared_primes,118,True,0,,25260820,0,128,,0,,0,7.442881812641296
361,111,3,2.970538041540919,3,0.15625,0.11885482861966441,prime_power,6.84375,2.9715178608315695,notebook_squared_primes,118,True,0,,25260821,0,128,,0,,0,7.727765511942028
361,112,3,2.93062389590148,3,0.171875,0.20826339941362018,prime_power,6.828125,2.8310969129046364,notebook_squared_primes,117,True,0,,25260822,0,128,,0,,0,7.449617634914347
361,113,3,2.9616718504783823,3,0.146522558610652,0.14990910257231516,prime_power,6.853477441389348,2.9093639076691176,notebook_squared_primes,119,True,0,,25260823,0,128,,0,,0,7.631585802893024
361,114,3,2.976954685411652,3,0.214920117221304,0.20909565077899486,prime_power,6.785079882778696,2.9205821858618832,notebook_squared_primes,115,True,0,,25260824,0,128,,0,,0,7.597555602960869
361,115,3,2.9891990368323147,3,0.230545117221304,0.16971115175012316,prime_power,6.769454882778696,3.002061647347503,notebook_squared_primes,114,True,0,,25260825,0,128,,0,,0,7.669951015883971
361,116,3,2.9668723175722205,3,0.203125,0.19743170836048604,prime_power,6.796875,2.942145036458083,notebook_squared_primes,116,True,0,,25260826,0,128,,0,,0,7.633492396583854
361,117,3,2.957824249238758,3,0.230545117221304,0.2299770091436549,prime_power,6.769454882778696,3.041179192239787,notebook_squared_primes,114,True,0,,25260827,0,128,,0,,0,7.6798373918330505
361,118,3,2.969279258140983,3,0.171875,0.20568236518104455,prime_power,6.828125,2.9433283938788564,notebook_squared_primes,117,True,0,,25260828,0,128,,0,,0,7.643470032207631
361,119,3,2.9558964074698157,3,0.193397558610652,0.19316489278210786,prime_power,6.806602441389348,2.9826910224343117,notebook_squared_primes,117,True,0,,25260829,0,128,,0,,0,7.662417637124838
361,120,3,2.949903679068627,3,0.15625,0.13088597269729552,prime_power,6.84375,3.015016017670066,notebook_squared_primes,118,True,0,,25260830,0,128,,0,,0,7.755865188589121
361,121,3,2.9525960968580973,3,0.183670117221304,0.17344368395929927,prime_power,6.816329882778696,2.916296844102637,notebook_squared_primes,117,True,0,,25260831,0,128,,0,,0,7.5970251489326515
361,122,3,2.970860726423063,3,0.308670117221304,0.17309416634460967,prime_power,6.691329882778696,3.052102845845241,notebook_squared_primes,110,True,0,,25260832,0,128,,0,,0,7.813020272748615
361,123,3,2.9975653293067386,3,0.224647558610652,0.11218682710768416,prime_power,6.775352441389348,2.896853855579829,notebook_squared_primes,114,True,0,,25260833,0,128,,0,,0,7.502411886843113
361,124,3,2.9663194736065535,3,0.25,0.22197411140093148,prime_power,6.75,3.0296020124141414,notebook_squared_primes,113,True,0,,25260834,0,128,,0,,0,7.76594906348393
361,125,3,2.9873927754852967,3,0.125,0.13297946974257893,prime_power,6.875,2.9458263744138655,notebook_squared_primes,120,True,0,,25260835,0,128,,0,,0,7.586631944399496
361,126,3,2.9753055190572653,3,0.255897558610652,0.16647984919810205,prime_power,6.744102441389348,2.9787431882744926,notebook_squared_primes,112,True,0,,25260836,0,128,,0,,0,7.643819665190435
361,127,3,2.970771266360875,3,0.162147558610652,0.12475256812613955,prime_power,6.837852441389348,2.953059277486561,notebook_squared_primes,118,True,0,,25260837,0,128,,0,,0,7.653693640905267
361,128,3,2.9618148358863503,3,0.267692675831956,0.21615008992390508,prime_power,6.732307324168044,2.9839902083222207,notebook_squared_primes,112,True,0,,25260838,0,128,,0,,0,7.660383798735399
361,129,3,2.9278281075406336,3,0.162147558610652,0.08178151539099343,prime_power,6.837852441389348,2.9870424745466786,notebook_squared_primes,118,True,0,,25260839,0,128,,0,,0,7.734393594598714
361,130,3,2.9491202374700367,3,0.240272558610652,0.26106095372176535,prime_power,6.759727441389348,3.01519547481141,notebook_squared_primes,113,True,0,,25260840,0,128,,0,,0,7.689651757079833
361,131,3,2.9861878100581256,3,0.152420117221304,0.2012253939256574,prime_power,6.847579882778696,2.8935672326176274,notebook_squared_primes,119,True,0,,25260841,0,128,,0,,0,7.548830573601869
361,132,3,2.9939847324279953,3,0.140625,0.19180250543090466,prime_power,6.859375,2.876546507889458,notebook_squared_primes,120,True,0,,25260842,0,128,,0,,0,7.532535923918211
361,133,3,2.963495370866878,3,0.240272558610652,0.2180457240642542,prime_power,6.759727441389348,2.9575693732359554,notebook_squared_primes,113,True,0,,25260843,0,128,,0,,0,7.611025104716651
361,134,3,2.993230852526898,3,0.193397558610652,0.15378622863118654,prime_power,6.806602441389348,2.936537104280045,notebook_squared_primes,116,True,0,,25260844,0,128,,0,,0,7.666448039198762
361,135,3,2.9843338370095878,3,0.130897558610652,0.16498906954774495,prime_power,6.869102441389348,2.8089838490942483,notebook_squared_primes,120,True,0,,25260845,0,128,,0,,0,7.428243156420068
361,136,3,2.9330638884225553,3,0.146522558610652,0.1301403766856072,prime_power,6.853477441389348,2.860749141644909,notebook_squared_primes,119,True,0,,25260846,0,128,,0,,0,7.523431036635408
361,137,3,2.974203512543178,3,0.224647558610652,0.14952356559118235,prime_power,6.775352441389348,2.8765679068788312,notebook_squared_primes,114,True,0,,25260847,0,128,,0,,0,7.536397905180966
361,138,3,2.9728658049690435,3,0.289215234442608,0.21312583403476484,prime_power,6.710784765557392,2.981255283091805,notebook_squared_primes,111,True,0,,25260848,0,128,,0,,0,7.719815248805752
361,139,3,2.9715846692530428,3,0.209022558610652,0.3081021999990906,prime_power,6.790977441389348,2.8785773339542224,notebook_squared_primes,116,True,0,,25260849,0,128,,0,,0,7.50919588371003
361,140,3,2.974608632753342,3,0.193397558610652,0.132120575599668,prime_power,6.806602441389348,2.8263877582809513,notebook_squared_primes,116,True,0,,25260850,0,128,,0,,0,7.442163803486203
361,141,3,2.982959953979781,3,0.209022558610652,0.14936321397728267,prime_power,6.790977441389348,2.895406698689586,notebook_squared_primes,115,True,0,,25260851,0,128,,0,,0,7.607701210118401
361,142,3,2.956037376494077,3,0.246170117221304,0.24546447939963503,prime_power,6.753829882778696,2.986861672884995,notebook_squared_primes,113,True,0,,25260852,0,128,,0,,0,7.64189723400292
361,143,3,2.968518523494837,3,0.177772558610652,0.17094332785058694,prime_power,6.822227441389348,2.90839320847844,notebook_squared_primes,117,True,0,,25260853,0,128,,0,,0,7.610522136885704
361,144,3,2.9744208446946154,3,0.15625,0.1092625628595847,prime_power,6.84375,2.926171578852751,notebook_squared_primes,118,True,0,,25260854,0,128,,0,,0,7.688047309668473
