N,ablation_label,factor_success_curve,factor_success_rate,factor_success_standard_error,factor_successes,marginal_prefix_factor_success_rate,mean_resource_batch_generation_runtime_seconds_shared_cell,mean_resource_coefficient_bound,mean_resource_deleted_rows,mean_resource_duplicate_relation_nodes,mean_resource_enumeration_rows,mean_resource_extra_samples_used,mean_resource_fourier_precision_bits,mean_resource_input_samples,mean_resource_l0_generators_discovered,mean_resource_lattice_dimension,mean_resource_max_support,mean_resource_modular_relation_checks,mean_resource_node_budget,mean_resource_node_budget_exhausted,mean_resource_nodes_generated,mean_resource_nodes_visited,mean_resource_peak_memory_estimate_bytes,mean_resource_posthoc_gap_candidates,mean_resource_posthoc_gap_runtime_seconds,mean_resource_posthoc_root_classification_runtime_seconds,mean_resource_projected_rows_checked,mean_resource_quantum_circuit_equivalent_executions,mean_resource_reductions,mean_resource_root_classifications,mean_resource_runtime_seconds,mean_resource_rv_filter_iterations,mean_resource_rv_filter_peak_memory_estimate_bytes,mean_resource_rv_filter_reductions,mean_resource_rv_filter_runtime_seconds,mean_resource_suppressed_l0_nodes,mean_resource_total_classical_time_to_factor_or_censor_seconds,mean_resource_verified_relations,mean_resource_zero_projection_nodes,mean_sample_to_first_factor_among_successes,method,model,replicates,sample_count,target_p_sample_threshold,target_p_sample_threshold_censor_value,target_p_sample_threshold_censored,target_recovery_probability
8633,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,0.9375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,49.0625,50.0,1.0,772.0,50.0,242050.78125,17968.0,0.023778375063557178,,,8.0,1.0,0.21875,0.04154934119651443,,,,,0.0,0.21532440532610053,0.21875,0.0,,quotient_gap_scoring_only,D_circuit_derived_readout_corruption_surrogate,32,8,,12,True,0.8
8633,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.90625,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.09375,50.0,1.0,772.0,50.0,244611.875,17968.0,0.02395557428280881,,,9.0,1.0,0.25,0.04298334134182369,,,,,0.0,0.21532440532610053,0.25,0.0,,quotient_gap_scoring_only,D_circuit_derived_readout_corruption_surrogate,32,9,,12,True,0.8
8633,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,2.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.09375,50.0,1.0,772.0,50.0,247396.40625,17968.0,0.024076188783510588,,,10.0,1.0,0.3125,0.04434592050347419,,,,,0.0,0.21532440532610053,0.3125,0.09375,,quotient_gap_scoring_only,D_circuit_derived_readout_corruption_surrogate,32,10,,12,True,0.8
8633,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.78125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.09375,50.0,1.0,772.0,50.0,250817.34375,17968.0,0.02447278002910025,,,11.0,1.0,0.40625,0.04604794018450775,,,,,0.0,0.21532440532610053,0.40625,0.125,,quotient_gap_scoring_only,D_circuit_derived_readout_corruption_surrogate,32,11,,12,True,0.8
8633,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239533.53125,,,,,7.0,1.0,0.09375,0.01640524478352745,,,,,0.0,0.0944544063986541,0.09375,0.0,,random_genuine_extra_sample_acquisition,D_circuit_derived_readout_corruption_surrogate,32,7,,12,True,0.8
8633,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.875,50.0,1.0,772.0,50.0,242012.6875,,,,,8.0,1.0,0.21875,0.01747604699266958,,,,,0.0,0.0944544063986541,0.21875,0.0,,random_genuine_extra_sample_acquisition,D_circuit_derived_readout_corruption_surrogate,32,8,,12,True,0.8
8633,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,2.0625,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.90625,50.0,1.0,772.0,50.0,244560.625,,,,,9.0,1.0,0.1875,0.018806085961841745,,,,,0.0,0.0944544063986541,0.1875,0.03125,,random_genuine_extra_sample_acquisition,D_circuit_derived_readout_corruption_surrogate,32,9,,12,True,0.8
8633,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,3.375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,46.46875,50.0,1.0,772.0,50.0,247256.21875,,,,,10.0,1.0,0.25,0.020179621133138426,,,,,0.0,0.0944544063986541,0.25,0.15625,,random_genuine_extra_sample_acquisition,D_circuit_derived_readout_corruption_surrogate,32,10,,12,True,0.8
8633,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,3.0,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.75,50.0,1.0,772.0,50.0,250536.4375,,,,,11.0,1.0,0.375,0.0215874075274769,,,,,0.0,0.0944544063986541,0.375,0.25,,random_genuine_extra_sample_acquisition,D_circuit_derived_readout_corruption_surrogate,32,11,,12,True,0.8
8633,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,0.75,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.25,50.0,1.0,772.0,50.0,239533.53125,,,1.1627871572272852e-06,,7.0,1.0,0.0,0.016479011726914905,,,,,0.0,0.0969936157016491,0.09375,0.0,,root_blind_search_posthoc_roots,D_circuit_derived_readout_corruption_surrogate,32,7,,12,True,0.8
8633,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,0.9375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,49.0625,50.0,1.0,772.0,50.0,242050.78125,,,1.2603086361195892e-06,,8.0,1.0,0.0,0.017696262964818743,,,,,0.0,0.0969936157016491,0.21875,0.0,,root_blind_search_posthoc_roots,D_circuit_derived_readout_corruption_surrogate,32,8,,12,True,0.8
8633,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.90625,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.09375,50.0,1.0,772.0,50.0,244611.875,,,1.4999768609413877e-06,,9.0,1.0,0.0,0.01905111707492324,,,,,0.0,0.0969936157016491,0.25,0.0,,root_blind_search_posthoc_roots,D_circuit_derived_readout_corruption_surrogate,32,9,,12,True,0.8
8633,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,2.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.09375,50.0,1.0,772.0,50.0,247396.40625,,,1.7240672605112195e-06,,10.0,1.0,0.0,0.022273063856118824,,,,,0.0,0.0969936157016491,0.3125,0.09375,,root_blind_search_posthoc_roots,D_circuit_derived_readout_corruption_surrogate,32,10,,12,True,0.8
8633,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.78125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.09375,50.0,1.0,772.0,50.0,250817.34375,,,2.0676161511801183e-06,,11.0,1.0,0.0,0.021494160078873392,,,,,0.0,0.0969936157016491,0.40625,0.125,,root_blind_search_posthoc_roots,D_circuit_derived_readout_corruption_surrogate,32,11,,12,True,0.8
8633,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,,,,,,6.0,,,10.0,,,,,10.0,10.0,13243.40625,,,,,7.0,1.0,,0.004060248596942984,,,,,,0.03442078507214319,,,,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,7,,12,True,0.8
8633,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,,,,,,6.0,,,11.0,,,,,11.0,11.0,15773.40625,,,,,8.0,1.0,,0.005363156249586609,,,,,,0.03442078507214319,,,,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,8,,12,True,0.8
8633,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,,,,,,6.0,,,12.0,,,,,12.0,12.0,18525.75,,,,,9.0,1.0,,0.006824046815381735,,,,,,0.03442078507214319,,,,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,9,,12,True,0.8
8633,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,,,,,,6.0,,,13.0,,,,,13.0,13.0,21501.53125,,,,,10.0,1.0,,0.008297687500089523,,,,,,0.03442078507214319,,,,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,10,,12,True,0.8
8633,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,,,,,,6.0,,,14.0,,,,,14.0,14.0,24699.34375,,,,,11.0,1.0,,0.009875645910142339,,,,,,0.03442078507214319,,,,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,11,,12,True,0.8
8633,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,0.53125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.46875,50.0,1.0,772.0,50.0,239577.4375,,,,,7.0,1.0,0.09375,0.013951890497992281,,,,,0.0,0.07447579289873829,0.09375,0.0,,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,7,,12,True,0.8
8633,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.1875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.8125,50.0,1.0,772.0,50.0,242011.84375,,,,,8.0,1.0,0.28125,0.014441363253354211,,,,,0.0,0.07447579289873829,0.28125,0.0,,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,8,,12,True,0.8
8633,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,2.15625,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.84375,50.0,1.0,772.0,50.0,244560.125,,,,,9.0,1.0,0.25,0.014938829403035925,,,,,0.0,0.07447579289873829,0.25,0.0,,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,9,,12,True,0.8
8633,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,2.59375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.40625,50.0,1.0,772.0,50.0,247496.53125,,,,,10.0,1.0,0.5,0.015315657590690535,,,,,0.0,0.07447579289873829,0.5,0.0,,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,10,,12,True,0.8
8633,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.001516246069513727,2.0,,1.25,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.6875,50.0,1.0,772.0,50.0,250980.625,,,,,11.0,1.0,0.625,0.01582805215366534,,,,,0.0,0.07447579289873829,0.625,0.0625,,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,11,,12,True,0.8
8881,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.5,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.5,50.0,1.0,772.0,50.0,239584.0,,,,,11.0,1.0,0.09375,0.017290156343733543,3.4375,6987.59375,3.4375,0.0035977852166979574,0.0,0.0208879415604315,0.09375,0.0,,RV_structured_finite_comparator,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.65625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.34375,50.0,1.0,772.0,50.0,239545.53125,,,,,7.0,1.0,0.0625,0.017524132746984833,,,,,0.0,0.10101025898984517,0.0625,0.0,,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.28125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.71875,50.0,1.0,772.0,50.0,241968.3125,,,,,8.0,1.0,0.15625,0.018864970028516836,,,,,0.0,0.10101025898984517,0.15625,0.0,,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.3125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.65625,50.0,1.0,772.0,50.0,244713.59375,,,,,9.0,1.0,0.1875,0.020121007815760095,,,,,0.0,0.10101025898984517,0.1875,0.03125,,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.59375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247396.15625,,,,,10.0,1.0,0.09375,0.02145032169028127,,,,,0.0,0.10101025898984517,0.09375,0.09375,,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,4.40625,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.21875,50.0,1.0,772.0,50.0,250161.0,,,,,11.0,1.0,0.0625,0.023049826708302135,,,,,0.0,0.10101025898984517,0.0625,0.375,,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.65625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.34375,50.0,1.0,772.0,50.0,239545.53125,,,,,7.0,1.0,0.0625,0.017524132746984833,,,,,0.0,0.10101025898984517,0.0625,0.0,,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.28125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.71875,50.0,1.0,772.0,50.0,241968.3125,,,,,8.0,1.0,0.15625,0.018864970028516836,,,,,0.0,0.10101025898984517,0.15625,0.0,,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.3125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.65625,50.0,1.0,772.0,50.0,244713.59375,,,,,9.0,1.0,0.1875,0.020121007815760095,,,,,0.0,0.10101025898984517,0.1875,0.03125,,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.59375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247396.15625,,,,,10.0,1.0,0.09375,0.02145032169028127,,,,,0.0,0.10101025898984517,0.09375,0.09375,,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,4.40625,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.21875,50.0,1.0,772.0,50.0,250161.0,,,,,11.0,1.0,0.0625,0.023049826708302135,,,,,0.0,0.10101025898984517,0.0625,0.375,,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,10.0,,24.8125,,,772.0,25.0,234528.40625,,,,,7.0,1.0,0.0,0.017504210940387566,,,,,0.0,0.10589042438732577,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,11.0,,25.46875,,,796.125,25.78125,237052.28125,,,,,8.0,1.03125,0.03125,0.019182209620339563,,,,,0.03125,0.10589042438732577,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,12.0,,26.75,,,844.375,27.34375,239807.59375,,,,,9.0,1.09375,0.09375,0.022151233008116833,,,,,0.125,0.10589042438732577,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,13.0,,25.53125,,,820.25,26.5625,242685.96875,,,,,10.0,1.0625,0.0625,0.022917520849659923,,,,,0.09375,0.10589042438732577,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,14.0,,24.46875,,,796.125,25.78125,245819.65625,,,,,11.0,1.03125,0.03125,0.02413524996882188,,,,,0.0625,0.10589042438732577,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,0.0,,,,6.0,,,10.0,,10.0,,,10.0,10.0,13242.65625,,,,10.0,7.0,1.0,0.0,0.003081057189774583,,,,,,0.02482470688119065,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,0.0,,,,6.0,,,11.0,,11.0,,,11.0,11.0,15773.8125,,,,11.0,8.0,1.0,0.0,0.003907714839442633,,,,,,0.02482470688119065,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,0.0,,,,6.0,,,12.0,,12.0,,,12.0,12.0,18525.46875,,,,12.0,9.0,1.0,0.0,0.004791681036294904,,,,,,0.02482470688119065,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,0.03125,,,,6.0,,,13.0,,13.28125,,,13.28125,13.28125,21501.28125,,,,13.28125,10.0,1.03125,0.0625,0.005949815129497438,,,,,,0.02482470688119065,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,0.03125,,,,6.0,,,14.0,,14.125,,,14.125,14.125,24699.625,,,,14.125,11.0,1.03125,0.0625,0.007094438686181093,,,,,,0.02482470688119065,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.65625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.34375,50.0,1.0,772.0,50.0,239545.53125,17968.0,0.025798360597036663,,,7.0,1.0,0.0625,0.043322493344021495,,,,,0.0,0.22953259105997859,0.0625,0.0,,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.28125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.71875,50.0,1.0,772.0,50.0,241968.3125,17968.0,0.025706173189973924,,,8.0,1.0,0.15625,0.04457114321849076,,,,,0.0,0.22953259105997859,0.15625,0.0,,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.3125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.65625,50.0,1.0,772.0,50.0,244713.59375,17968.0,0.02562641281292599,,,9.0,1.0,0.1875,0.045747420628686086,,,,,0.0,0.22953259105997859,0.1875,0.03125,,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.59375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247396.15625,17968.0,0.025685477936349344,,,10.0,1.0,0.09375,0.047135799626630615,,,,,0.0,0.22953259105997859,0.09375,0.09375,,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,4.40625,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.21875,50.0,1.0,772.0,50.0,250161.0,17968.0,0.025705907533847494,,,11.0,1.0,0.0625,0.04875573424214963,,,,,0.0,0.22953259105997859,0.0625,0.375,,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.65625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.34375,50.0,1.0,772.0,50.0,239545.53125,,,,,7.0,1.0,0.0625,0.017707085811707657,,,,,0.0,0.10048748274311947,0.0625,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.40625,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.59375,50.0,1.0,772.0,50.0,241923.0625,,,,,8.0,1.0,0.0625,0.018682809908568743,,,,,0.0,0.10048748274311947,0.0625,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.4375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.5625,50.0,1.0,772.0,50.0,244675.4375,,,,,9.0,1.0,0.09375,0.01998675508912129,,,,,0.0,0.10048748274311947,0.09375,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.59375,50.0,1.0,772.0,50.0,247440.5625,,,,,10.0,1.0,0.03125,0.02128655599153717,,,,,0.0,0.10048748274311947,0.03125,0.125,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,3.71875,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.0,50.0,1.0,772.0,50.0,250320.34375,,,,,11.0,1.0,0.0625,0.022824275942184613,,,,,0.0,0.10048748274311947,0.0625,0.28125,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.65625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.34375,50.0,1.0,772.0,50.0,239545.53125,,,8.020906534511596e-07,,7.0,1.0,0.0,0.017458274742239155,,,,,0.0,0.10028635304297495,0.0625,0.0,,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.28125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.71875,50.0,1.0,772.0,50.0,241968.3125,,,1.1120300769107416e-06,,8.0,1.0,0.0,0.018655803440196905,,,,,0.0,0.10028635304297495,0.15625,0.0,,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.3125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.65625,50.0,1.0,772.0,50.0,244713.59375,,,1.1159027053508908e-06,,9.0,1.0,0.0,0.019941212245612405,,,,,0.0,0.10028635304297495,0.1875,0.03125,,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.59375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.3125,50.0,1.0,772.0,50.0,247396.15625,,,7.825947250239551e-07,,10.0,1.0,0.0,0.02142575387551915,,,,,0.0,0.10028635304297495,0.09375,0.09375,,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,4.40625,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.21875,50.0,1.0,772.0,50.0,250161.0,,,6.471818778663874e-07,,11.0,1.0,0.0,0.022805308739407337,,,,,0.0,0.10028635304297495,0.0625,0.375,,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,10.0,,,,,10.0,10.0,13242.65625,,,,,7.0,1.0,,0.004370757744254661,,,,,,0.03636398171693145,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,7,,12,True,0.8
